danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,0
0.28,0.59,9.0,-9.157,1.0,0.0472,0.162,0.154,0.311,0.232,80.759,audio_features,2SF4jGzFzrTdOm7ivfIDqY,spotify:track:2SF4jGzFzrTdOm7ivfIDqY,https://api.spotify.com/v1/tracks/2SF4jGzFzrTdOm7ivfIDqY,https://api.spotify.com/v1/audio-analysis/2SF4jGzFzrTdOm7ivfIDqY,285813.0,3.0,
0.446,0.572,2.0,-7.786,1.0,0.037,0.382,0.51,0.0715,0.207,75.499,audio_features,5jXqgEjfy9IPrBv5SQtYtT,spotify:track:5jXqgEjfy9IPrBv5SQtYtT,https://api.spotify.com/v1/tracks/5jXqgEjfy9IPrBv5SQtYtT,https://api.spotify.com/v1/audio-analysis/5jXqgEjfy9IPrBv5SQtYtT,265996.0,4.0,
0.605,0.302,7.0,-10.991,0.0,0.0306,0.933,0.0157,0.114,0.42,95.755,audio_features,4S3pWm2rFpl4cv7KsHh3p9,spotify:track:4S3pWm2rFpl4cv7KsHh3p9,https://api.spotify.com/v1/tracks/4S3pWm2rFpl4cv7KsHh3p9,https://api.spotify.com/v1/audio-analysis/4S3pWm2rFpl4cv7KsHh3p9,175453.0,4.0,
0.442,0.254,2.0,-10.11,1.0,0.0266,0.928,0.00011,0.105,0.217,78.883,audio_features,6ARgq6vnDSjxsfpB7oUQ5k,spotify:track:6ARgq6vnDSjxsfpB7oUQ5k,https://api.spotify.com/v1/tracks/6ARgq6vnDSjxsfpB7oUQ5k,https://api.spotify.com/v1/audio-analysis/6ARgq6vnDSjxsfpB7oUQ5k,263893.0,4.0,
0.524,0.382,7.0,-11.024,1.0,0.029,0.863,0.00033,0.32,0.466,91.955,audio_features,3t9dQLtZPB8dXRu6QrQYLS,spotify:track:3t9dQLtZPB8dXRu6QrQYLS,https://api.spotify.com/v1/tracks/3t9dQLtZPB8dXRu6QrQYLS,https://api.spotify.com/v1/audio-analysis/3t9dQLtZPB8dXRu6QrQYLS,191813.0,4.0,
0.363,0.127,5.0,-14.107,0.0,0.0362,0.976,4.09e-06,0.144,0.224,179.665,audio_features,5MNcUQg5wUiTHGQflX61GC,spotify:track:5MNcUQg5wUiTHGQflX61GC,https://api.spotify.com/v1/tracks/5MNcUQg5wUiTHGQflX61GC,https://api.spotify.com/v1/audio-analysis/5MNcUQg5wUiTHGQflX61GC,161147.0,4.0,
0.506,0.288,2.0,-10.329,1.0,0.0292,0.891,0.00204,0.121,0.241,77.649,audio_features,5YElkeDNDtU65416J3pMvX,spotify:track:5YElkeDNDtU65416J3pMvX,https://api.spotify.com/v1/tracks/5YElkeDNDtU65416J3pMvX,https://api.spotify.com/v1/audio-analysis/5YElkeDNDtU65416J3pMvX,312293.0,4.0,
0.422,0.154,11.0,-13.739,0.0,0.0532,0.971,2.77e-06,0.0868,0.185,166.09,audio_features,4rW7ItDDpZcZlqvrDAYFtC,spotify:track:4rW7ItDDpZcZlqvrDAYFtC,https://api.spotify.com/v1/tracks/4rW7ItDDpZcZlqvrDAYFtC,https://api.spotify.com/v1/audio-analysis/4rW7ItDDpZcZlqvrDAYFtC,162933.0,4.0,
0.411,0.335,3.0,-8.933,1.0,0.029,0.905,4.03e-06,0.113,0.266,79.388,audio_features,4N3l9r51PZUBe0pzGpm1yP,spotify:track:4N3l9r51PZUBe0pzGpm1yP,https://api.spotify.com/v1/tracks/4N3l9r51PZUBe0pzGpm1yP,https://api.spotify.com/v1/audio-analysis/4N3l9r51PZUBe0pzGpm1yP,218107.0,4.0,
0.422,0.182,7.0,-11.272,1.0,0.032,0.946,0.000443,0.108,0.349,156.505,audio_features,4eROoiEAswdNsn3bMQIfDt,spotify:track:4eROoiEAswdNsn3bMQIfDt,https://api.spotify.com/v1/tracks/4eROoiEAswdNsn3bMQIfDt,https://api.spotify.com/v1/audio-analysis/4eROoiEAswdNsn3bMQIfDt,285240.0,4.0,
0.527,0.0487,3.0,-13.997,1.0,0.0359,0.962,0.00197,0.0961,0.253,138.729,audio_features,1cqVLq0ZAuJ8xVTqygJZJ4,spotify:track:1cqVLq0ZAuJ8xVTqygJZJ4,https://api.spotify.com/v1/tracks/1cqVLq0ZAuJ8xVTqygJZJ4,https://api.spotify.com/v1/audio-analysis/1cqVLq0ZAuJ8xVTqygJZJ4,194560.0,4.0,
0.238,0.181,7.0,-11.652,1.0,0.0342,0.976,0.0587,0.0793,0.0808,72.689,audio_features,64aAN1wm0fhLuwXVoDaTNk,spotify:track:64aAN1wm0fhLuwXVoDaTNk,https://api.spotify.com/v1/tracks/64aAN1wm0fhLuwXVoDaTNk,https://api.spotify.com/v1/audio-analysis/64aAN1wm0fhLuwXVoDaTNk,233813.0,5.0,
0.557,0.616,10.0,-8.938,1.0,0.0387,0.559,8.04e-05,0.0812,0.471,86.802,audio_features,34iHUnhp0sZXdnpQLP43PI,spotify:track:34iHUnhp0sZXdnpQLP43PI,https://api.spotify.com/v1/tracks/34iHUnhp0sZXdnpQLP43PI,https://api.spotify.com/v1/audio-analysis/34iHUnhp0sZXdnpQLP43PI,223400.0,4.0,
0.36,0.0932,10.0,-19.422,1.0,0.0345,0.931,0.000747,0.0855,0.328,175.108,audio_features,6i6hIiqSXwfzU4B2Tbtw4S,spotify:track:6i6hIiqSXwfzU4B2Tbtw4S,https://api.spotify.com/v1/tracks/6i6hIiqSXwfzU4B2Tbtw4S,https://api.spotify.com/v1/audio-analysis/6i6hIiqSXwfzU4B2Tbtw4S,223587.0,3.0,
0.43,0.156,7.0,-12.99,1.0,0.0331,0.955,0.000709,0.114,0.201,73.801,audio_features,37gEkOkQTvF501KBLKzsWH,spotify:track:37gEkOkQTvF501KBLKzsWH,https://api.spotify.com/v1/tracks/37gEkOkQTvF501KBLKzsWH,https://api.spotify.com/v1/audio-analysis/37gEkOkQTvF501KBLKzsWH,231146.0,4.0,
0.362,0.543,5.0,-7.069,0.0,0.0386,0.6,0.000329,0.101,0.354,179.443,audio_features,7MW0vSCN9g2T5eConVGEsO,spotify:track:7MW0vSCN9g2T5eConVGEsO,https://api.spotify.com/v1/tracks/7MW0vSCN9g2T5eConVGEsO,https://api.spotify.com/v1/audio-analysis/7MW0vSCN9g2T5eConVGEsO,207600.0,3.0,
0.3,0.458,0.0,-9.009,1.0,0.0352,0.834,0.000105,0.11,0.271,189.565,audio_features,6GLuNBlMnNxwZYZi9cveFf,spotify:track:6GLuNBlMnNxwZYZi9cveFf,https://api.spotify.com/v1/tracks/6GLuNBlMnNxwZYZi9cveFf,https://api.spotify.com/v1/audio-analysis/6GLuNBlMnNxwZYZi9cveFf,260096.0,4.0,
0.487,0.387,9.0,-7.047,0.0,0.0389,0.701,3.27e-05,0.117,0.285,143.849,audio_features,698IvVGhjBkdnCyGqzKF1Z,spotify:track:698IvVGhjBkdnCyGqzKF1Z,https://api.spotify.com/v1/tracks/698IvVGhjBkdnCyGqzKF1Z,https://api.spotify.com/v1/audio-analysis/698IvVGhjBkdnCyGqzKF1Z,262987.0,4.0,
0.56,0.292,11.0,-8.481,1.0,0.0275,0.547,0.000246,0.0825,0.244,114.984,audio_features,6w6WZ9c7Z7T1KPvtZIxdZG,spotify:track:6w6WZ9c7Z7T1KPvtZIxdZG,https://api.spotify.com/v1/tracks/6w6WZ9c7Z7T1KPvtZIxdZG,https://api.spotify.com/v1/audio-analysis/6w6WZ9c7Z7T1KPvtZIxdZG,245187.0,3.0,
0.597,0.681,3.0,-7.757,1.0,0.0365,0.655,0.00165,0.356,0.525,134.268,audio_features,0aZWB3kDIqotHPJcUZZkvC,spotify:track:0aZWB3kDIqotHPJcUZZkvC,https://api.spotify.com/v1/tracks/0aZWB3kDIqotHPJcUZZkvC,https://api.spotify.com/v1/audio-analysis/0aZWB3kDIqotHPJcUZZkvC,257167.0,4.0,
0.654,0.354,9.0,-7.026,1.0,0.0317,0.673,0.0177,0.126,0.598,133.108,audio_features,0g4u514UEj6kGOAanCaD2d,spotify:track:0g4u514UEj6kGOAanCaD2d,https://api.spotify.com/v1/tracks/0g4u514UEj6kGOAanCaD2d,https://api.spotify.com/v1/audio-analysis/0g4u514UEj6kGOAanCaD2d,143417.0,4.0,
0.554,0.338,2.0,-10.377,1.0,0.0316,0.772,1.92e-05,0.958,0.465,107.644,audio_features,3o9uL1uNPcen0lItb1Hw3m,spotify:track:3o9uL1uNPcen0lItb1Hw3m,https://api.spotify.com/v1/tracks/3o9uL1uNPcen0lItb1Hw3m,https://api.spotify.com/v1/audio-analysis/3o9uL1uNPcen0lItb1Hw3m,266960.0,4.0,
0.445,0.332,7.0,-11.181,1.0,0.0306,0.693,0.00659,0.0987,0.297,109.549,audio_features,2soMAWI1jlM8O1YUF4e1LB,spotify:track:2soMAWI1jlM8O1YUF4e1LB,https://api.spotify.com/v1/tracks/2soMAWI1jlM8O1YUF4e1LB,https://api.spotify.com/v1/audio-analysis/2soMAWI1jlM8O1YUF4e1LB,232826.0,4.0,
0.647,0.273,7.0,-11.882,1.0,0.0315,0.557,0.0,0.179,0.476,138.041,audio_features,4k3Cin3TLWvOwRwCPnStl5,spotify:track:4k3Cin3TLWvOwRwCPnStl5,https://api.spotify.com/v1/tracks/4k3Cin3TLWvOwRwCPnStl5,https://api.spotify.com/v1/audio-analysis/4k3Cin3TLWvOwRwCPnStl5,173077.0,4.0,
0.303,0.115,0.0,-14.611,1.0,0.03,0.9,0.00097,0.0806,0.0818,92.352,audio_features,2qw3TJxd8Wn2ZVGHkf8YaW,spotify:track:2qw3TJxd8Wn2ZVGHkf8YaW,https://api.spotify.com/v1/tracks/2qw3TJxd8Wn2ZVGHkf8YaW,https://api.spotify.com/v1/audio-analysis/2qw3TJxd8Wn2ZVGHkf8YaW,206015.0,3.0,
0.641,0.18,2.0,-14.498,1.0,0.0446,0.923,0.000466,0.0739,0.764,93.232,audio_features,37qKqyFLGmIM46OlQYLQpe,spotify:track:37qKqyFLGmIM46OlQYLQpe,https://api.spotify.com/v1/tracks/37qKqyFLGmIM46OlQYLQpe,https://api.spotify.com/v1/audio-analysis/37qKqyFLGmIM46OlQYLQpe,202507.0,4.0,
0.55,0.324,0.0,-10.713,1.0,0.0453,0.742,0.000486,0.106,0.431,74.003,audio_features,1o24Xqw0n5tQHJqpZDCXp7,spotify:track:1o24Xqw0n5tQHJqpZDCXp7,https://api.spotify.com/v1/tracks/1o24Xqw0n5tQHJqpZDCXp7,https://api.spotify.com/v1/audio-analysis/1o24Xqw0n5tQHJqpZDCXp7,180416.0,4.0,
0.555,0.128,10.0,-16.81,1.0,0.0387,0.88,3.18e-05,0.107,0.308,132.947,audio_features,3UYv20Vdn5N8hAzsnbxPIX,spotify:track:3UYv20Vdn5N8hAzsnbxPIX,https://api.spotify.com/v1/tracks/3UYv20Vdn5N8hAzsnbxPIX,https://api.spotify.com/v1/audio-analysis/3UYv20Vdn5N8hAzsnbxPIX,216065.0,4.0,
0.448,0.273,7.0,-11.413,1.0,0.03,0.863,0.0,0.105,0.225,133.245,audio_features,7i7a9AYgpKIcjmqBDENEoy,spotify:track:7i7a9AYgpKIcjmqBDENEoy,https://api.spotify.com/v1/tracks/7i7a9AYgpKIcjmqBDENEoy,https://api.spotify.com/v1/audio-analysis/7i7a9AYgpKIcjmqBDENEoy,206606.0,4.0,
0.63,0.143,11.0,-17.188,1.0,0.0377,0.885,0.000757,0.105,0.282,72.562,audio_features,6fcbbsu94xB5nyzD4AbXLk,spotify:track:6fcbbsu94xB5nyzD4AbXLk,https://api.spotify.com/v1/tracks/6fcbbsu94xB5nyzD4AbXLk,https://api.spotify.com/v1/audio-analysis/6fcbbsu94xB5nyzD4AbXLk,165507.0,4.0,
0.319,0.0646,3.0,-18.898,1.0,0.056,0.935,9.66e-06,0.111,0.214,74.3,audio_features,0Tjdu3CqwCWWF2CwSDvKBG,spotify:track:0Tjdu3CqwCWWF2CwSDvKBG,https://api.spotify.com/v1/tracks/0Tjdu3CqwCWWF2CwSDvKBG,https://api.spotify.com/v1/audio-analysis/0Tjdu3CqwCWWF2CwSDvKBG,181549.0,4.0,
0.64,0.26,5.0,-16.179,1.0,0.0371,0.82,0.0012,0.142,0.291,140.99,audio_features,3ncbFgvBRCX9dz51k68JYa,spotify:track:3ncbFgvBRCX9dz51k68JYa,https://api.spotify.com/v1/tracks/3ncbFgvBRCX9dz51k68JYa,https://api.spotify.com/v1/audio-analysis/3ncbFgvBRCX9dz51k68JYa,154496.0,4.0,
0.663,0.522,1.0,-8.741,1.0,0.0374,0.392,5.41e-06,0.197,0.301,99.759,audio_features,61qxP4Vs5DVX0Ic4GnBklu,spotify:track:61qxP4Vs5DVX0Ic4GnBklu,https://api.spotify.com/v1/tracks/61qxP4Vs5DVX0Ic4GnBklu,https://api.spotify.com/v1/audio-analysis/61qxP4Vs5DVX0Ic4GnBklu,262520.0,4.0,
0.538,0.774,5.0,-7.359,1.0,0.0484,0.0164,0.265,0.0685,0.249,127.107,audio_features,5jZoYp0P8ML7AxkS3tQz3j,spotify:track:5jZoYp0P8ML7AxkS3tQz3j,https://api.spotify.com/v1/tracks/5jZoYp0P8ML7AxkS3tQz3j,https://api.spotify.com/v1/audio-analysis/5jZoYp0P8ML7AxkS3tQz3j,265920.0,4.0,
0.571,0.775,6.0,-7.83,1.0,0.0273,0.00278,0.59,0.182,0.515,99.902,audio_features,4WYVA9t70fpESE1mychdZL,spotify:track:4WYVA9t70fpESE1mychdZL,https://api.spotify.com/v1/tracks/4WYVA9t70fpESE1mychdZL,https://api.spotify.com/v1/audio-analysis/4WYVA9t70fpESE1mychdZL,239147.0,4.0,
0.532,0.719,4.0,-5.16,1.0,0.0365,0.119,0.000577,0.373,0.517,110.949,audio_features,1kZpYFQHUKv4xHELaaUSqP,spotify:track:1kZpYFQHUKv4xHELaaUSqP,https://api.spotify.com/v1/tracks/1kZpYFQHUKv4xHELaaUSqP,https://api.spotify.com/v1/audio-analysis/1kZpYFQHUKv4xHELaaUSqP,263754.0,4.0,
0.332,0.234,10.0,-11.823,1.0,0.0277,0.793,0.00375,0.187,0.256,93.992,audio_features,0Sg9bWEaPtDO2JE7qwcMvy,spotify:track:0Sg9bWEaPtDO2JE7qwcMvy,https://api.spotify.com/v1/tracks/0Sg9bWEaPtDO2JE7qwcMvy,https://api.spotify.com/v1/audio-analysis/0Sg9bWEaPtDO2JE7qwcMvy,178640.0,3.0,
0.253,0.452,2.0,-10.537,1.0,0.0369,0.176,0.000326,0.0834,0.0721,100.651,audio_features,0NAcDFrzFFLYym7hlraGY0,spotify:track:0NAcDFrzFFLYym7hlraGY0,https://api.spotify.com/v1/tracks/0NAcDFrzFFLYym7hlraGY0,https://api.spotify.com/v1/audio-analysis/0NAcDFrzFFLYym7hlraGY0,273560.0,4.0,
0.61,0.514,1.0,-9.866,0.0,0.0293,0.134,0.681,0.106,0.395,80.965,audio_features,2WCCyU7CazujWXYOqNjsLW,spotify:track:2WCCyU7CazujWXYOqNjsLW,https://api.spotify.com/v1/tracks/2WCCyU7CazujWXYOqNjsLW,https://api.spotify.com/v1/audio-analysis/2WCCyU7CazujWXYOqNjsLW,232760.0,4.0,
0.564,0.598,7.0,-8.374,1.0,0.0468,0.000247,0.19,0.083,0.372,120.171,audio_features,6zfI5bLVFhDzYUBHmMA7ni,spotify:track:6zfI5bLVFhDzYUBHmMA7ni,https://api.spotify.com/v1/tracks/6zfI5bLVFhDzYUBHmMA7ni,https://api.spotify.com/v1/audio-analysis/6zfI5bLVFhDzYUBHmMA7ni,206960.0,4.0,
0.465,0.322,7.0,-10.47,1.0,0.0279,0.645,0.000226,0.0977,0.084,98.067,audio_features,4QORWVieqLfAYYdbAdScHL,spotify:track:4QORWVieqLfAYYdbAdScHL,https://api.spotify.com/v1/tracks/4QORWVieqLfAYYdbAdScHL,https://api.spotify.com/v1/audio-analysis/4QORWVieqLfAYYdbAdScHL,266093.0,4.0,
0.324,0.495,6.0,-10.625,1.0,0.0398,0.0171,0.487,0.143,0.0584,177.742,audio_features,74n118P9h9Sz2AwDSc3f8N,spotify:track:74n118P9h9Sz2AwDSc3f8N,https://api.spotify.com/v1/tracks/74n118P9h9Sz2AwDSc3f8N,https://api.spotify.com/v1/audio-analysis/74n118P9h9Sz2AwDSc3f8N,314080.0,4.0,
0.381,0.565,7.0,-8.546,1.0,0.0314,0.577,1.83e-06,0.127,0.451,78.045,audio_features,5XOzpTZGe4onY74BFK0ziS,spotify:track:5XOzpTZGe4onY74BFK0ziS,https://api.spotify.com/v1/tracks/5XOzpTZGe4onY74BFK0ziS,https://api.spotify.com/v1/audio-analysis/5XOzpTZGe4onY74BFK0ziS,125840.0,4.0,
0.642,0.44,11.0,-9.517,1.0,0.0281,0.562,2.02e-05,0.148,0.716,115.581,audio_features,6k6kXOLKlxjKCkCPi4yvp9,spotify:track:6k6kXOLKlxjKCkCPi4yvp9,https://api.spotify.com/v1/tracks/6k6kXOLKlxjKCkCPi4yvp9,https://api.spotify.com/v1/audio-analysis/6k6kXOLKlxjKCkCPi4yvp9,178373.0,4.0,
0.567,0.714,4.0,-7.134,0.0,0.0331,0.505,1.88e-06,0.105,0.739,123.908,audio_features,3CmCg4wwp3mGs63LRhZ0ot,spotify:track:3CmCg4wwp3mGs63LRhZ0ot,https://api.spotify.com/v1/tracks/3CmCg4wwp3mGs63LRhZ0ot,https://api.spotify.com/v1/audio-analysis/3CmCg4wwp3mGs63LRhZ0ot,172440.0,4.0,
0.609,0.348,8.0,-7.9,1.0,0.0299,0.821,0.000148,0.109,0.353,128.089,audio_features,586IwmhJg0JJWrajsMzat0,spotify:track:586IwmhJg0JJWrajsMzat0,https://api.spotify.com/v1/tracks/586IwmhJg0JJWrajsMzat0,https://api.spotify.com/v1/audio-analysis/586IwmhJg0JJWrajsMzat0,212720.0,4.0,
0.475,0.38,9.0,-10.361,1.0,0.029,0.839,0.00239,0.0965,0.355,145.584,audio_features,1XzWr4wsmGfSmbHnONxOoQ,spotify:track:1XzWr4wsmGfSmbHnONxOoQ,https://api.spotify.com/v1/tracks/1XzWr4wsmGfSmbHnONxOoQ,https://api.spotify.com/v1/audio-analysis/1XzWr4wsmGfSmbHnONxOoQ,225752.0,4.0,
0.521,0.638,7.0,-9.226,1.0,0.0322,0.739,0.00554,0.106,0.781,123.527,audio_features,5LMlU0sLlOrQUZx4JE7jFD,spotify:track:5LMlU0sLlOrQUZx4JE7jFD,https://api.spotify.com/v1/tracks/5LMlU0sLlOrQUZx4JE7jFD,https://api.spotify.com/v1/audio-analysis/5LMlU0sLlOrQUZx4JE7jFD,220980.0,4.0,
0.688,0.682,7.0,-7.267,1.0,0.0276,0.683,0.000441,0.205,0.639,102.955,audio_features,7qRK8fPW1Pu3TURMXwJJpb,spotify:track:7qRK8fPW1Pu3TURMXwJJpb,https://api.spotify.com/v1/tracks/7qRK8fPW1Pu3TURMXwJJpb,https://api.spotify.com/v1/audio-analysis/7qRK8fPW1Pu3TURMXwJJpb,124760.0,4.0,
0.356,0.427,6.0,-11.084,1.0,0.034,0.769,0.000843,0.0857,0.299,171.95,audio_features,4wgjR20sS3eUtWXyRQrfKo,spotify:track:4wgjR20sS3eUtWXyRQrfKo,https://api.spotify.com/v1/tracks/4wgjR20sS3eUtWXyRQrfKo,https://api.spotify.com/v1/audio-analysis/4wgjR20sS3eUtWXyRQrfKo,190360.0,4.0,
0.521,0.342,9.0,-12.072,1.0,0.028,0.712,0.00903,0.101,0.476,79.858,audio_features,3eB5Pd4cF0oJA7JCq00xwm,spotify:track:3eB5Pd4cF0oJA7JCq00xwm,https://api.spotify.com/v1/tracks/3eB5Pd4cF0oJA7JCq00xwm,https://api.spotify.com/v1/audio-analysis/3eB5Pd4cF0oJA7JCq00xwm,269528.0,4.0,
0.468,0.425,0.0,-10.308,1.0,0.0284,0.715,0.0233,0.11,0.0991,112.68,audio_features,12JL0ET7qhBpzane6teAX1,spotify:track:12JL0ET7qhBpzane6teAX1,https://api.spotify.com/v1/tracks/12JL0ET7qhBpzane6teAX1,https://api.spotify.com/v1/audio-analysis/12JL0ET7qhBpzane6teAX1,240107.0,3.0,
0.585,0.0859,6.0,-11.478,0.0,0.0484,0.94,0.0,0.16,0.12,78.54,audio_features,33kKcOJoyNduHwXhEnga8X,spotify:track:33kKcOJoyNduHwXhEnga8X,https://api.spotify.com/v1/tracks/33kKcOJoyNduHwXhEnga8X,https://api.spotify.com/v1/audio-analysis/33kKcOJoyNduHwXhEnga8X,139467.0,4.0,
0.506,0.363,0.0,-9.678,1.0,0.0258,0.736,0.000633,0.0928,0.352,107.452,audio_features,0OVXLPJPDCFn1IV6bFxY1N,spotify:track:0OVXLPJPDCFn1IV6bFxY1N,https://api.spotify.com/v1/tracks/0OVXLPJPDCFn1IV6bFxY1N,https://api.spotify.com/v1/audio-analysis/0OVXLPJPDCFn1IV6bFxY1N,202560.0,4.0,
0.71,0.617,7.0,-8.059,1.0,0.0446,0.174,0.0218,0.118,0.096,137.66,audio_features,5T4Bf4aKOR4ewZBPJCYGVB,spotify:track:5T4Bf4aKOR4ewZBPJCYGVB,https://api.spotify.com/v1/tracks/5T4Bf4aKOR4ewZBPJCYGVB,https://api.spotify.com/v1/audio-analysis/5T4Bf4aKOR4ewZBPJCYGVB,316387.0,4.0,
0.612,0.199,0.0,-12.184,1.0,0.0343,0.955,0.0,0.101,0.556,111.471,audio_features,0x7EvWqUCbSspdAmYocBOs,spotify:track:0x7EvWqUCbSspdAmYocBOs,https://api.spotify.com/v1/tracks/0x7EvWqUCbSspdAmYocBOs,https://api.spotify.com/v1/audio-analysis/0x7EvWqUCbSspdAmYocBOs,146736.0,4.0,
0.308,0.155,0.0,-15.345,1.0,0.0599,0.976,0.000137,0.093,0.347,188.786,audio_features,2ilo3w0stilJKeQZS61FeN,spotify:track:2ilo3w0stilJKeQZS61FeN,https://api.spotify.com/v1/tracks/2ilo3w0stilJKeQZS61FeN,https://api.spotify.com/v1/audio-analysis/2ilo3w0stilJKeQZS61FeN,238176.0,3.0,
0.591,0.0963,9.0,-16.738,0.0,0.031,0.932,0.000566,0.107,0.268,100.421,audio_features,6dv99Xm7fEjm7K1ATHj1UG,spotify:track:6dv99Xm7fEjm7K1ATHj1UG,https://api.spotify.com/v1/tracks/6dv99Xm7fEjm7K1ATHj1UG,https://api.spotify.com/v1/audio-analysis/6dv99Xm7fEjm7K1ATHj1UG,185160.0,4.0,
0.44,0.339,6.0,-11.211,1.0,0.0274,0.872,0.0898,0.109,0.05,115.256,audio_features,4JeMpERu0LS3QhNoNG0cvZ,spotify:track:4JeMpERu0LS3QhNoNG0cvZ,https://api.spotify.com/v1/tracks/4JeMpERu0LS3QhNoNG0cvZ,https://api.spotify.com/v1/audio-analysis/4JeMpERu0LS3QhNoNG0cvZ,242400.0,4.0,
0.418,0.172,4.0,-13.038,1.0,0.0339,0.957,0.000412,0.112,0.122,146.961,audio_features,3LWZZ5vzhOSMN6u9pgO6Eu,spotify:track:3LWZZ5vzhOSMN6u9pgO6Eu,https://api.spotify.com/v1/tracks/3LWZZ5vzhOSMN6u9pgO6Eu,https://api.spotify.com/v1/audio-analysis/3LWZZ5vzhOSMN6u9pgO6Eu,224707.0,4.0,
0.513,0.494,9.0,-9.187,0.0,0.0282,0.735,0.00407,0.095,0.132,91.136,audio_features,1QG4b98yctOAKlKRHlKL0o,spotify:track:1QG4b98yctOAKlKRHlKL0o,https://api.spotify.com/v1/tracks/1QG4b98yctOAKlKRHlKL0o,https://api.spotify.com/v1/audio-analysis/1QG4b98yctOAKlKRHlKL0o,260760.0,4.0,
0.643,0.105,7.0,-18.613,1.0,0.0328,0.935,0.00849,0.109,0.231,122.085,audio_features,2OiTeK0Cjs1zGu6ZiA4yC2,spotify:track:2OiTeK0Cjs1zGu6ZiA4yC2,https://api.spotify.com/v1/tracks/2OiTeK0Cjs1zGu6ZiA4yC2,https://api.spotify.com/v1/audio-analysis/2OiTeK0Cjs1zGu6ZiA4yC2,212547.0,3.0,
0.781,0.493,6.0,-12.817,0.0,0.0542,0.722,0.294,0.217,0.838,109.974,audio_features,07GPDCombcXhe8gJ1xOegD,spotify:track:07GPDCombcXhe8gJ1xOegD,https://api.spotify.com/v1/tracks/07GPDCombcXhe8gJ1xOegD,https://api.spotify.com/v1/audio-analysis/07GPDCombcXhe8gJ1xOegD,216253.0,4.0,
0.649,0.81,7.0,-6.549,1.0,0.0246,0.016,0.00362,0.319,0.59,109.981,audio_features,4OVFmZl9ML0HPdgFYXzwsP,spotify:track:4OVFmZl9ML0HPdgFYXzwsP,https://api.spotify.com/v1/tracks/4OVFmZl9ML0HPdgFYXzwsP,https://api.spotify.com/v1/audio-analysis/4OVFmZl9ML0HPdgFYXzwsP,276133.0,4.0,
0.643,0.734,7.0,-5.581,0.0,0.0293,0.0557,0.0818,0.192,0.308,97.984,audio_features,2IvEd4ATs0DmxXMxUeRCoM,spotify:track:2IvEd4ATs0DmxXMxUeRCoM,https://api.spotify.com/v1/tracks/2IvEd4ATs0DmxXMxUeRCoM,https://api.spotify.com/v1/audio-analysis/2IvEd4ATs0DmxXMxUeRCoM,263387.0,4.0,
0.688,0.878,7.0,-6.823,0.0,0.0578,0.117,0.0693,0.246,0.494,115.055,audio_features,4Js1Wx9nMfnSxnOPsLs5CU,spotify:track:4Js1Wx9nMfnSxnOPsLs5CU,https://api.spotify.com/v1/tracks/4Js1Wx9nMfnSxnOPsLs5CU,https://api.spotify.com/v1/audio-analysis/4Js1Wx9nMfnSxnOPsLs5CU,215853.0,4.0,
0.69,0.466,0.0,-8.721,1.0,0.0263,0.019,0.000107,0.164,0.313,89.991,audio_features,1YrGmma8kpHj0lBeV3KRL0,spotify:track:1YrGmma8kpHj0lBeV3KRL0,https://api.spotify.com/v1/tracks/1YrGmma8kpHj0lBeV3KRL0,https://api.spotify.com/v1/audio-analysis/1YrGmma8kpHj0lBeV3KRL0,235333.0,4.0,
0.729,0.706,2.0,-5.723,1.0,0.0356,0.0274,0.105,0.158,0.363,110.038,audio_features,1J0Pj3zPOKt09C2XOsGxR4,spotify:track:1J0Pj3zPOKt09C2XOsGxR4,https://api.spotify.com/v1/tracks/1J0Pj3zPOKt09C2XOsGxR4,https://api.spotify.com/v1/audio-analysis/1J0Pj3zPOKt09C2XOsGxR4,213373.0,4.0,
0.625,0.573,2.0,-7.906,1.0,0.0281,0.285,0.0215,0.113,0.262,98.022,audio_features,4XE61bPyUfJ2ZIA9GjfIsl,spotify:track:4XE61bPyUfJ2ZIA9GjfIsl,https://api.spotify.com/v1/tracks/4XE61bPyUfJ2ZIA9GjfIsl,https://api.spotify.com/v1/audio-analysis/4XE61bPyUfJ2ZIA9GjfIsl,224613.0,4.0,
0.606,0.47,2.0,-8.458,0.0,0.0282,0.0788,0.0579,0.0913,0.312,97.999,audio_features,5yPwsZ9O2vex3jp01ytOV8,spotify:track:5yPwsZ9O2vex3jp01ytOV8,https://api.spotify.com/v1/tracks/5yPwsZ9O2vex3jp01ytOV8,https://api.spotify.com/v1/audio-analysis/5yPwsZ9O2vex3jp01ytOV8,271667.0,4.0,
0.68,0.541,5.0,-8.206,1.0,0.0359,0.178,0.346,0.117,0.272,110.006,audio_features,0oHOtWEbpG3rAOIOo8Yisj,spotify:track:0oHOtWEbpG3rAOIOo8Yisj,https://api.spotify.com/v1/tracks/0oHOtWEbpG3rAOIOo8Yisj,https://api.spotify.com/v1/audio-analysis/0oHOtWEbpG3rAOIOo8Yisj,214980.0,4.0,
