artist_id,track_id,artist_popularity
1ph6inW1HWQbwPSzoD1y0e,5FTB2HBKr630WrSmMedi0v,30
6AlXfeCNG9lrauBDG7GyjM,6mVGetRG21LmSpXa7STQpM,29
7JhOzFlNJjcRrFan1wlwYB,4QzMQk83wfm9actZW6Fx0Z,34
1ph6inW1HWQbwPSzoD1y0e,2C3vRo9sT8BnmNl5dqgNQd,30
7kcgO0DTza7One0HqXRIH7,5NcBSxTQcuUDG21b7E32yz,28
39YuXrW19oh8JfEeNr9vHf,5NBJQIKSLigpfA2T2ReG7N,24
1mi3Fx4j7ektT97ycLSxl8,4lfRcankyFE2ibr0C09ZYD,27
4wlNIqMnqGY8g2lcFTkzsY,2iWM8ktLB0lusLoMp63lzO,23
0R8uN7rVUuKGfTXQHjvB5U,2swEFZynfTEOBSKDGTKH7o,25
0MkAzpDHUZpuDnWGUII4RN,1YwwLahEM6rRAfPzK5nLnC,31
6KkOfCQtoMpjS2qYgDxmHI,4r5ljqRqH9j5iJQiW8iSot,25
1zXtQWuMTmOYQUiP5a1c0j,4HZlqoiQzCrqBCOEbsuVbd,24
7rXo5QTwwFBYZ5Z3veUVg8,1E6JjLhj0pZ6vUU9SbTm3R,27
1Enp9WKfk0aI9CFi2YGBq7,7rp1yo9oL1Q7vNWP3LCfTS,30
4wlNIqMnqGY8g2lcFTkzsY,2YBerpPOBXYZtUrJ0Pb1b6,23
0MkAzpDHUZpuDnWGUII4RN,3rVB1JpXqjdpJ8Wff62T89,31
7rXo5QTwwFBYZ5Z3veUVg8,5REGZkCuCOwqYPyDDpJBtQ,27
5LzLPIRLOQVl1Gs3b4CRBT,5zs6MF3RTQA6arGrgnO7UB,25
4wlNIqMnqGY8g2lcFTkzsY,2oGPjvs7OXKn8MNqbxFdin,23
4GkcDsTHzavL8eDEsEaC1D,16XBgwo49cHLbYMC9Tzthd,17
5li5GfWFVl73vu7r2bGitu,7MyF8Uknq3yH4Jp4OXhzWf,31
3vGPbjWONbj9blR6NqBAKv,2aNFkeLIuVca4fHPgDSWkb,27
3vGPbjWONbj9blR6NqBAKv,1uWiwlAWHRMKZEElR6pEOH,27
3vGPbjWONbj9blR6NqBAKv,3LeOrBGVcNb5ctOVlEu7al,27
3vGPbjWONbj9blR6NqBAKv,50ng2AslK2GkljqsPNlt6S,27
34rwkUgLkJiVtLzoT68Zj7,3ehzGeP67kptjgGjt7rZA8,27
34rwkUgLkJiVtLzoT68Zj7,09Zi2ORHU0t2AktQJ6ggaI,27
34rwkUgLkJiVtLzoT68Zj7,0URV5AMSmU7UB21pkLY9B7,27
1iuJNmtyZVJxHVrnosRipw,15bvRqsGBt0mu72AcItUgm,33
1iuJNmtyZVJxHVrnosRipw,2FgnhNNrEUU70U3RLhs7kK,33
6I3KHx5mARRC9v1k1wZiIQ,0OplgCVl7IWuzdFFwJE7ip,9
0LyfQWJT6nXafLPZqxe9Of,5xjxCpeNNKYnQGwtzdr69a,0
1iuJNmtyZVJxHVrnosRipw,25CHvQ3ZTUiCWP3soLxSFD,33
3ASyBGOeYD6Sk0Vccg8sBW,4S945wyf6JHw0quIXCEbiu,32
0LyfQWJT6nXafLPZqxe9Of,0P4JXKTcmdslasjPfRJHFd,0
3ASyBGOeYD6Sk0Vccg8sBW,2hrBZK5Tnh6xAWzwUFXBg6,32
3ASyBGOeYD6Sk0Vccg8sBW,4B1uSXjuz4fhN8RpUJmWg1,32
3ASyBGOeYD6Sk0Vccg8sBW,2OpNOoHk176dSmuHAe9oxE,32
3ASyBGOeYD6Sk0Vccg8sBW,6HZ58fCCVQhNFqHY73vP7X,32
0LyfQWJT6nXafLPZqxe9Of,4jfq7rJdNS77eNIKOmxS1B,0
3ASyBGOeYD6Sk0Vccg8sBW,4YoRy5NgujgYWVnXTtX6tl,32
3ASyBGOeYD6Sk0Vccg8sBW,6jGMARI9mlKw93FT8wOnNa,32
0LyfQWJT6nXafLPZqxe9Of,1qQmbloP2MwRT7sXaiXpJn,0
0LyfQWJT6nXafLPZqxe9Of,108Q7fPYVSeLbPu2fKcbK5,0
3ASyBGOeYD6Sk0Vccg8sBW,0QhSZUOfYDgbvQ4Y5YqDOg,32
3ASyBGOeYD6Sk0Vccg8sBW,6iLv8m61uKbuOvyKH4FOzp,32
3ASyBGOeYD6Sk0Vccg8sBW,7c2GrHY64QwqefqnA2L1dm,32
2Ij7GjubJdLi813xVxqt9u,1PLafcVa5BR4rWWd2yMmki,34
2Ij7GjubJdLi813xVxqt9u,2Fx49nU1bhXboFOxR6ifJZ,34
2Ij7GjubJdLi813xVxqt9u,2HGB6bGNw1l4l3kM9ITTun,34
30VFmfxKlxl2LmNe6rtMis,0KTFB411Nvrwflq2hedtAY,30
2Ij7GjubJdLi813xVxqt9u,75l9PPu6FALJl6GhQtzXqv,34
2Ij7GjubJdLi813xVxqt9u,4m8xPh4rEM3UBkyyRYLkDz,34
2Ij7GjubJdLi813xVxqt9u,4JMoY95CgSnYZuBm1Ns1L1,34
2Ij7GjubJdLi813xVxqt9u,3GVgV3kzXfDGGTsv8yNn5k,34
2Ij7GjubJdLi813xVxqt9u,2hirxMLX6kpkbbKPgJzDqD,34
2Ij7GjubJdLi813xVxqt9u,6uEnlqfOk9AzevDqWBph6y,34
2Ij7GjubJdLi813xVxqt9u,41xNR0pxMU5GNDHV461KhC,34
2Ij7GjubJdLi813xVxqt9u,3AfABYJ07qXoXGuV3vx6MF,34
2Ij7GjubJdLi813xVxqt9u,3ee7dvxhs02GNrhSqGmI4a,34
2Ij7GjubJdLi813xVxqt9u,6Dlm9jIC29nIsM2b0XYsuF,34
2Ij7GjubJdLi813xVxqt9u,6adOQmuwRIxdhhUrvQVhBD,34
2Ij7GjubJdLi813xVxqt9u,4eSrP6H1xW9Vs4Ru282gb6,34
6I3KHx5mARRC9v1k1wZiIQ,0EY1CS35nYnmby4nuiKxOx,9
72q9Jnu1lVJr0CgoKbICGs,65NN3wiQvdIG1UC04Lgi5F,28
6I3KHx5mARRC9v1k1wZiIQ,2RkUFQwcm9B2VC7zbNufs4,9
6I3KHx5mARRC9v1k1wZiIQ,1UV9SgZuMXau9iAj9e2ZTt,9
6I3KHx5mARRC9v1k1wZiIQ,74giZwNMPKn0r537TEHHXj,9
0LyfQWJT6nXafLPZqxe9Of,1fWleIkKGq6QVJy4d3gYSJ,0
2Ij7GjubJdLi813xVxqt9u,2vveGFWptSqPsWf6R3iEIu,34
2Ij7GjubJdLi813xVxqt9u,5sfEXlsBw2neAiq6j7jUPf,34
2Ij7GjubJdLi813xVxqt9u,5BDWn90YC8UkZ3IeH9h6um,34
2Ij7GjubJdLi813xVxqt9u,3OMkRza7JZJs7n6GrjkvM3,34
2Ij7GjubJdLi813xVxqt9u,7lM7Q9bRFkpatClGbbhcQE,34
2Ij7GjubJdLi813xVxqt9u,5NcUKqx1haHyq49gTlVJ7i,34
2Ij7GjubJdLi813xVxqt9u,5BtuUhw2OvH0vfAnVHa981,34
0wmlHdnduAWTeHkzx4dX9O,53qSy1aH1QSXyO2zXx4zO8,34
0wmlHdnduAWTeHkzx4dX9O,6TaQMnZ8MT7iF7DLmjFyE8,34
0wmlHdnduAWTeHkzx4dX9O,56TF6UPlucOfUolhXcEYGb,34
0wmlHdnduAWTeHkzx4dX9O,0HcZ204DRBCZBfiKTVdSkB,34
0wmlHdnduAWTeHkzx4dX9O,590vxkl1PX7ZvCGpKzTN9E,34
0wmlHdnduAWTeHkzx4dX9O,3Avuo18nkP2qv5l4VgBtwp,34
0wmlHdnduAWTeHkzx4dX9O,0Z9N7UNXpMRI4GDcvQgP0P,34
0wmlHdnduAWTeHkzx4dX9O,3vE5UBYUVM7EM93oznYcRJ,34
0wmlHdnduAWTeHkzx4dX9O,367na6zfsQhIuQxBEtHeX6,34
