acousticness,danceability,duration_ms,energy,id,instrumentalness,key_1,key_10,key_11,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,likable,liveness,loudness,mode,speechiness,tempo,time_signature_0time_signature_1time_signature_3,time_signature_3,time_signature_4,time_signature_5,time_signature_6,time_signature_7valence,valence
0.604,0.619,187120,0.414,5byJBGDhkVXs81MS3b3Ncq,0.212,0,0,0,0,0,0,1,0,0,0,0,1,0.271,-12.833,0,0.0335,95.067,0,0,1,0,0,0,0.228
0.65,0.487,364040,0.411,4TGJgdEPwUcBxO8nzCjR2i,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0.169,-11.884,1,0.0554,101.734,0,0,1,0,0,0,0.586
0.941,0.612,251267,0.297,1Y5wYXgX9dHwSKZdQNHEhV,1.45e-06,0,1,0,0,0,0,0,0,0,0,0,1,0.109,-7.571,1,0.0308,99.937,0,0,1,0,0,0,0.46
0.118,0.699,232893,0.719,0s9aeZriwqyBYfxFzsd20R,0.00263,0,0,0,0,0,0,0,0,0,0,1,1,0.0913,-9.483,1,0.0312,138.957,0,0,1,0,0,0,0.831
0.604,0.408,366600,0.41,19i39VkE2HdfiHLvGKS0xJ,0.722,0,0,1,0,0,0,0,0,0,0,0,1,0.142,-14.931,0,0.0536,88.781,0,1,0,0,0,0,0.328
0.00171,0.548,303013,0.865,7KsZHCfOitA5V9oQYVdltG,0.000449,0,0,0,0,0,0,0,0,0,0,0,1,0.457,-5.325,1,0.0302,116.046,0,0,1,0,0,0,0.61
0.00202,0.581,243520,0.747,5wU6jk9kxYzFGUpeE6T2Q5,0.000449,0,0,0,0,0,0,0,0,0,0,0,1,0.109,-7.207,1,0.0303,132.195,0,0,1,0,0,0,0.325
0.12,0.587,268667,0.731,6INaSJ4clfZ8pvXSGZQnJ7,5.78e-06,0,0,0,0,0,0,0,0,1,0,0,1,0.132,-5.632,1,0.0398,110.936,0,0,1,0,0,0,0.539
0.0035,0.545,273160,0.747,6huiUj0YLVzaiqvkcueE4R,0.0525,0,0,0,0,0,0,0,1,0,0,0,1,0.118,-6.304,0,0.0288,131.936,0,0,1,0,0,0,0.641
0.00205,0.57,178600,0.865,6od5hFv9IT5JHc7NEF9HRv,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0.404,-4.518,1,0.0472,110.01,0,0,1,0,0,0,0.691
0.0619,0.389,242093,0.696,1oy0UIGzuqIPBkOsjojeJ1,0.43,0,0,0,0,0,0,1,0,0,0,0,1,0.546,-5.251,1,0.0402,153.245,0,0,0,1,0,0,0.65
0.556,0.76,158040,0.479,3KkXRkHbMCARz0aVfEt68P,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0.0703,-5.574,1,0.0466,89.911,0,0,1,0,0,0,0.913
0.332,0.541,234600,0.46,1zsNRFaPx18PfKaP9tJqu1,0.0196,1,0,0,0,0,0,0,0,0,0,0,1,0.102,-8.158,1,0.0357,79.472,0,0,1,0,0,0,0.405
0.452,0.825,259102,0.435,5xhQChGGhKLWqBqX4XhtYE,0.609,1,0,0,0,0,0,0,0,0,0,0,1,0.0953,-9.582,1,0.0568,119.038,0,0,1,0,0,0,0.243
0.0387,0.545,209386,0.968,5qEn8c0MBzyRKgQq91Vevi,0.00325,0,0,0,0,0,0,0,0,0,0,1,1,0.331,-3.553,0,0.0853,169.965,0,0,1,0,0,0,0.527
0.11,0.715,173325,0.624,3HWzoMvoF3TQfYg4UPszDq,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0.123,-3.046,0,0.114,158.087,0,0,1,0,0,0,0.412
0.452,0.647,143284,0.508,1d3U8nb9lvHRfPEurbfiry,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0.115,-8.898,1,0.038,75.001,0,0,1,0,0,0,0.504
0.642,0.719,209133,0.828,02hDdfBdaJhyVHQkTojXQo,0.000328,0,1,0,0,0,0,0,0,0,0,0,1,0.386,-5.65,1,0.0485,137.93,0,0,1,0,0,0,0.889
0.0343,0.534,249520,0.721,1UqhkbzB1kuFwt2iy4h29Q,6.24e-06,0,0,1,0,0,0,0,0,0,0,0,1,0.115,-7.307,0,0.0417,128.978,0,1,0,0,0,0,0.225
0.976,0.604,209680,0.189,32q366ps6GsH2uxmrqflZ2,4.14e-06,0,0,0,0,0,0,0,1,0,0,0,1,0.0958,-11.806,1,0.035,124.978,0,0,1,0,0,0,0.296
0.921,0.339,413320,0.143,74X1epeRufHckhuX1KFD04,0.000636,0,0,0,0,0,0,0,0,0,0,0,1,0.372,-10.78,1,0.0317,101.213,0,1,0,0,0,0,0.0948
0.96,0.49,185973,0.247,3ZkleTkBBKIPKJh9jIqT7s,1.78e-05,0,0,0,0,0,1,0,0,0,0,0,1,0.119,-10.481,1,0.035,134.121,0,0,1,0,0,0,0.282
0.835,0.697,159780,0.329,0uthD1uJVRD6IkupfsyZwl,3.33e-05,0,0,0,0,0,0,0,0,0,0,1,1,0.117,-10.531,1,0.0576,131.441,0,0,1,0,0,0,0.443
0.55,0.644,153653,0.956,3Y0iZyngvwiGF15eLRttN7,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0.0842,-3.657,1,0.236,137.996,0,0,1,0,0,0,0.646
0.0849,0.711,288400,0.967,38bDGWuyYdSdNfrFfbCiVS,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0.245,-5.204,1,0.0474,145.02,0,0,1,0,0,0,0.892
0.714,0.453,215853,0.349,3k9qjgu8zVKTEuJVJIYyc0,7.94e-05,0,0,0,0,0,0,0,0,0,0,0,1,0.0835,-11.077,1,0.0289,107.791,0,0,1,0,0,0,0.302
0.141,0.299,204693,0.706,6ZWn1MVUaBH2HNQobhMYeE,3.58e-05,0,0,0,1,0,0,0,0,0,0,0,1,0.0703,-5.421,1,0.0687,94.263,0,0,1,0,0,0,0.247
0.00907,0.653,266347,0.818,3iDK8BAaBUatPR84gdfa9g,0.23,0,0,0,0,0,0,1,0,0,0,0,1,0.0703,-8.125,1,0.047,174.984,0,0,1,0,0,0,0.198
0.472,0.608,185133,0.601,6BRW1hLPP14wpaxJF8YTWe,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.242,-8.44,1,0.0507,121.656,0,0,1,0,0,0,0.316
0.6,0.526,515867,0.509,2QgWuCtBpNIpl5trmKCxRf,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0.144,-10.893,1,0.0628,138.318,0,0,1,0,0,0,0.497
0.222,0.289,230347,0.58,1FoCSrNyUVF00C8foohH2G,0.0034,0,0,0,0,0,0,0,1,0,0,0,1,0.094,-5.507,1,0.0464,72.003,0,0,1,0,0,0,0.282
0.0137,0.268,307853,0.578,7rME25EmgXGVPQqKtU4CIK,0.00281,0,1,0,0,0,0,0,0,0,0,0,1,0.106,-7.796,1,0.0383,154.204,0,0,1,0,0,0,0.201
0.354,0.514,244187,0.755,3pYB28IRzhtR5cHXLINchp,0.0664,0,0,1,0,0,0,0,0,0,0,0,1,0.144,-8.455,1,0.03,77.415,0,0,1,0,0,0,0.599
0.0101,0.661,241194,0.703,2N2gukfZet8Oe4aYR5Apd6,0.000439,0,0,1,0,0,0,0,0,0,0,0,1,0.107,-5.539,1,0.0285,126.008,0,0,1,0,0,0,0.717
0.0101,0.661,241194,0.703,6iWvETAILWAYOdm2DioSEF,0.000439,0,0,1,0,0,0,0,0,0,0,0,1,0.107,-5.539,1,0.0285,126.008,0,0,1,0,0,0,0.717
0.0202,0.468,200360,0.692,0aGSUNleFqs5HNEJcwqvXJ,2.39e-06,0,0,0,1,0,0,0,0,0,0,0,1,0.523,-4.015,1,0.0295,78.009,0,0,1,0,0,0,0.561
0.759,0.637,191606,0.456,3c2sK4jst0tiD8xEbvQJuB,0.166,1,0,0,0,0,0,0,0,0,0,0,1,0.203,-11.592,1,0.0415,134.687,0,0,1,0,0,0,0.319
0.0791,0.59,269250,0.541,2FzryHMohHXLeMrN06JJEv,0.0778,1,0,0,0,0,0,0,0,0,0,0,1,0.386,-10.538,0,0.0238,91.939,0,0,1,0,0,0,0.551
0.435,0.223,422147,0.523,22TntnVO3lQNDR5nsvxGRs,0.283,0,0,0,0,0,0,0,0,0,0,0,1,0.225,-9.281,0,0.0466,179.83,0,1,0,0,0,0,0.15
0.015,0.587,237481,0.736,01DidSmPasiXdPhDVuaULL,8.81e-05,0,0,0,0,0,0,0,0,0,0,1,1,0.148,-5.824,1,0.0948,99.614,0,0,1,0,0,0,0.177
0.00466,0.55,177827,0.918,1FMm3wG5WOhi7js35KR7Ea,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0.206,-3.159,0,0.0682,126.083,0,0,1,0,0,0,0.563
0.00228,0.454,244827,0.636,1FMHNVeJ9s1x1l1WlaRs2I,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.154,-4.731,1,0.0273,87.89,0,0,1,0,0,0,0.313
0.561,0.385,246147,0.745,78i6AUQv9Hp1BAQY6VCaCP,3.61e-05,0,0,0,0,0,0,1,0,0,0,0,1,0.0749,-4.469,1,0.0387,77.523,0,0,1,0,0,0,0.562
0.641,0.476,188987,0.608,5n7VRrWOauM64haQHKd8QM,2.27e-06,0,0,0,0,0,0,0,0,1,0,0,1,0.0771,-7.133,1,0.0495,125.757,0,0,1,0,0,0,0.63
0.547,0.454,197280,0.686,0I7rzFJ3ExqvWDk09x0Swn,0.0161,0,0,0,0,0,0,0,0,1,0,0,1,0.163,-7.346,1,0.032,199.919,0,0,1,0,0,0,0.689
0.331,0.797,135878,0.755,7CFfqRW50ffULvBv7lfIIg,2.26e-06,0,0,0,1,0,0,0,0,0,0,0,1,0.124,-5.393,1,0.0293,129.955,0,0,1,0,0,0,0.411
0.0389,0.773,177667,0.832,0EWr7rj8u0R2o8hX397Mwa,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0.057,-4.663,1,0.295,92.536,0,0,1,0,0,0,0.802
0.52,0.636,166667,0.684,252YuUdUaC5OojaBU0H1CP,0.0015,0,0,0,0,1,0,0,0,0,0,0,1,0.534,-9.302,1,0.057,132.509,0,0,1,0,0,0,0.881
0.0226,0.672,177508,0.935,3hFqHAoeRri5Bs2iFmGQTL,0.144,1,0,0,0,0,0,0,0,0,0,0,1,0.103,-6.29,0,0.0757,112.915,0,0,1,0,0,0,0.644
0.605,0.669,231173,0.389,5oUV6yWdDM0R9Q2CizRhIt,0.16,0,0,0,0,0,0,0,0,0,0,0,1,0.0905,-11.547,1,0.0306,130.015,0,0,1,0,0,0,0.649
0.000539,0.562,244960,0.964,53AuxddsgPSlqM619nJhSd,1.57e-06,0,0,0,0,0,1,0,0,0,0,0,1,0.579,-2.991,0,0.072,138.063,0,0,1,0,0,0,0.41
0.475,0.581,151093,0.41,0Fnb2pfBfu0ka33d6Yki17,2.04e-05,1,0,0,0,0,0,0,0,0,0,0,1,0.0746,-12.617,0,0.0303,129.175,0,0,1,0,0,0,0.697
0.0493,0.464,202267,0.795,63T7DJ1AFDD6Bn8VzG6JE8,0.00244,1,0,0,0,0,0,0,0,0,0,0,1,0.399,-9.267,1,0.0926,158.691,0,0,1,0,0,0,0.612
0.674,0.791,215111,0.267,01TyFEZu6mHbffsVfxgrFn,0.534,0,0,0,0,0,0,1,0,0,0,0,1,0.102,-11.997,1,0.0415,165.99,0,0,1,0,0,0,0.544
0.177,0.423,297760,0.797,1lguQJjlNrIOoOylYVZN3M,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.137,-4.659,1,0.124,82.617,0,0,1,0,0,0,0.592
0.00854,0.702,169760,0.898,1C0pmryC2MdXfa7MZ9uIrU,0.000154,0,0,0,0,0,0,0,0,0,0,1,1,0.0917,-6.003,1,0.0373,112.845,0,0,1,0,0,0,0.731
0.92,0.555,279440,0.295,2cSpFNm5aNzVNz3dwCYebg,0.245,0,1,0,0,0,0,0,0,0,0,0,1,0.111,-18.27,1,0.0506,81.567,0,0,1,0,0,0,0.231
0.164,0.63,166013,0.649,6RympHnHXbm7SD7F6z6IO5,1.98e-05,0,0,0,0,0,0,0,0,0,0,0,1,0.814,-8.227,1,0.354,85.593,0,0,1,0,0,0,0.806
0.331,0.719,223840,0.718,28eTONaWJyd0Jbnkb7xaDO,4.39e-05,0,0,1,0,0,0,0,0,0,0,0,1,0.107,-5.482,1,0.0426,113.965,0,0,1,0,0,0,0.91
0.852,0.409,320549,0.212,1UhfqG8us3X5rygBwy4POa,0.061,0,0,0,0,0,0,1,0,0,0,0,1,0.639,-12.308,1,0.0298,148.23,0,1,0,0,0,0,0.288
0.76,0.611,239093,0.538,2NVaKeIAUZwN5tXnn12EMi,2.68e-05,0,0,0,0,0,0,0,0,0,0,1,1,0.612,-7.74,1,0.0343,90.124,0,0,1,0,0,0,0.319
0.417,0.506,239667,0.548,0DjByaBRUl3710BRw3VD0P,0.027,0,0,0,0,0,0,0,0,0,0,0,1,0.115,-8.953,1,0.0251,159.975,0,0,1,0,0,0,0.235
0.839,0.435,144930,0.26,2Sn2XxPVmOgoZbdxckimxP,0.00446,0,0,0,0,0,0,0,0,1,0,0,1,0.109,-11.351,1,0.0332,143.207,0,0,1,0,0,0,0.296
0.282,0.715,237631,0.697,2pI6ZxY5eRJ4pWRLL28xCP,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0.0873,-7.516,1,0.0576,88.987,0,0,1,0,0,0,0.411
9.97e-05,0.369,262293,0.905,3US6iSyLP2uS07gjjU2ZkG,0.191,0,0,0,0,0,0,0,0,0,0,1,1,0.125,-6.25,1,0.0561,157.998,0,0,1,0,0,0,0.535
0.000148,0.518,238880,0.916,2l57cfmCnOkwNX1tky02n1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0.291,-3.858,1,0.0454,109.864,0,0,1,0,0,0,0.646
0.891,0.668,161907,0.367,0gKiONJeEtwb3hps4sUgyn,0.00521,0,0,1,0,0,0,0,0,0,0,0,1,0.103,-11.002,1,0.0285,110.21,0,0,1,0,0,0,0.342
0.00194,0.425,240796,0.732,2U8g9wVcUu9wsg6i7sFSv8,0.0103,0,0,0,0,0,0,0,0,0,0,1,1,0.171,-6.883,1,0.0396,117.98,0,0,1,0,0,0,0.333
0.85,0.315,216605,0.296,5Civg4JEWHLe2gqMG5vW6E,0.0118,0,0,0,0,0,0,0,0,0,0,0,1,0.101,-9.899,1,0.0281,98.833,0,0,1,0,0,0,0.0997
0.0181,0.417,237483,0.697,6CjbLEPcubhGJAlAQAruvo,0.00011,0,0,0,1,0,0,0,0,0,0,0,1,0.141,-7.095,1,0.116,99.872,0,0,1,0,0,0,0.198
0.0302,0.533,259947,0.376,2EqlS6tkEnglzr7tkKAAYD,0.248,0,0,0,0,0,0,0,0,0,0,1,1,0.0926,-11.913,0,0.0393,165.007,0,0,1,0,0,0,0.187
0.0168,0.554,265507,0.49,23NPGXlSaIqWzvxIRhM2oG,0.000534,0,0,0,0,0,1,0,0,0,0,0,1,0.136,-8.046,1,0.0457,84.275,0,0,1,0,0,0,0.513
0.00592,0.457,220253,0.582,6XOtuSLtsnZKhvcW9DBaUL,2.39e-05,0,0,0,0,0,0,0,0,0,0,1,1,0.0847,-4.971,1,0.0285,76.049,0,0,1,0,0,0,0.335
0.0549,0.613,221110,0.487,3R0JyiSxbzD30no8sjeLiU,2e-05,0,0,0,0,0,0,1,0,0,0,0,1,0.337,-7.023,1,0.0339,85.33,0,0,1,0,0,0,0.345
0.427,0.885,313684,0.581,6vECYJHxYmm3Ydt3fF01pE,0.000204,0,0,1,0,0,0,0,0,0,0,0,1,0.0759,-8.813,1,0.0378,114.016,0,0,1,0,0,0,0.728
0.533,0.704,237760,0.71,6jpGOHqUjLhWkrkzvJUdqq,0.0011,0,0,0,0,0,0,0,0,0,1,0,1,0.148,-7.387,1,0.0284,123.89,0,0,1,0,0,0,0.897
0.143,0.735,289878,0.418,00qRk4psq7Q75yWrlN0SBC,5.48e-06,0,0,0,0,0,0,0,0,0,0,0,1,0.0776,-8.449,1,0.0451,139.977,0,0,1,0,0,0,0.284
0.452,0.682,177660,0.248,4CcZsv1s9UPTqlaWlm4y1u,1.23e-06,0,0,0,1,0,0,0,0,0,0,0,1,0.664,-12.152,1,0.0916,104.158,0,0,1,0,0,0,0.335
0.000891,0.481,189333,0.94,3mNecsYFb6LQg7822DPXCP,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0.0939,-5.204,1,0.066,96.493,0,0,1,0,0,0,0.66
0.249,0.419,184118,0.776,6m8lYXz8JgRdZAL9HuoX9z,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.187,-5.397,1,0.0336,140.919,0,0,1,0,0,0,0.382
0.0394,0.665,293973,0.91,0trHOzAhNpGCsGBEu7dOJo,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0.227,-4.682,0,0.223,84.099,0,0,1,0,0,0,0.887
0.662,0.576,166907,0.652,2JLqBniy8pZp0DBJH03aTx,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0.111,-11.138,1,0.0618,142.727,0,0,1,0,0,0,0.708
0.937,0.444,157440,0.173,4yVrfsUNtc5RS7nbOv8hHA,9.03e-06,1,0,0,0,0,0,0,0,0,0,0,1,0.117,-13.476,1,0.0505,154.857,0,0,1,0,0,0,0.488
0.00606,0.457,220253,0.58,65LAG4XH7Oq0mZhFdPYqO4,2.68e-05,0,0,0,0,0,0,0,0,0,0,1,1,0.0847,-4.971,1,0.0286,76.048,0,0,1,0,0,0,0.336
0.00685,0.353,180133,0.866,13EtfwoaVNK8ja6KG05CFZ,0.795,0,0,0,1,0,0,0,0,0,0,0,1,0.325,-3.163,1,0.0658,142.858,0,0,1,0,0,0,0.293
0.153,0.622,182080,0.526,7pz4kk1hw35e8nGt5i2HOo,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0.476,-11.61,1,0.0378,116.0,0,0,1,0,0,0,0.301
0.274,0.555,284147,0.584,4yyg2J2uXOjCtCyT64984C,0.0228,0,0,0,0,0,1,0,0,0,0,0,1,0.254,-8.667,1,0.0301,120.965,0,0,1,0,0,0,0.41
0.65,0.316,183051,0.594,2pHzwdURMVioHuJXzcxDea,0.00235,1,0,0,0,0,0,0,0,0,0,0,1,0.115,-10.527,1,0.0309,176.642,0,0,1,0,0,0,0.445
0.056,0.688,226933,0.771,4ZFHITy0bAeZ3oFfvR0HaI,0.000106,1,0,0,0,0,0,0,0,0,0,0,1,0.0561,-4.463,1,0.0291,100.01,0,0,1,0,0,0,0.481
0.0393,0.411,199800,0.826,4J5Qc08KOcR7Zw6M1n5QPI,0.00331,0,0,0,0,0,0,1,0,0,0,0,1,0.221,-5.831,1,0.102,114.308,0,0,1,0,0,0,0.334
0.22,0.785,310600,0.793,0HOqINudNgQFpg1le5Hnqe,0.718,1,0,0,0,0,0,0,0,0,0,0,1,0.124,-7.915,1,0.163,88.902,0,0,1,0,0,0,0.655
0.031,0.699,215907,0.678,7zAHRvmVHI4Ji0X0KWxQkV,0.0016,0,0,0,0,0,0,1,0,0,0,0,1,0.0611,-5.671,0,0.0562,90.0,0,0,1,0,0,0,0.932
0.0271,0.633,240267,0.831,7tpJvC1WpUPJ6sD2pQqHpb,7.23e-06,0,0,0,0,0,0,0,0,0,0,1,1,0.292,-4.803,1,0.037,125.036,0,0,1,0,0,0,0.426
0.591,0.624,251627,0.724,78J9MBkAoqfvyeEpQKJDzD,7.79e-06,0,1,0,0,0,0,0,0,0,0,0,1,0.101,-7.113,1,0.101,78.008,0,0,1,0,0,0,0.624
0.497,0.735,128267,0.257,5MMU5J8jtVDZiryukBeruJ,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0.081,-10.748,1,0.0344,135.48,0,0,1,0,0,0,0.513
0.909,0.469,164333,0.277,4iZDK4OvoQSZGeTmkxM4GH,0.0175,0,1,0,0,0,0,0,0,0,0,0,1,0.109,-13.869,1,0.0322,130.222,0,0,1,0,0,0,0.441
0.822,0.53,280720,0.244,39AzER24vDw0P9oh5ScHR5,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0.11,-12.164,1,0.0503,93.983,0,0,1,0,0,0,0.2
0.0993,0.66,170293,0.748,7zMUCLm1TN9o9JlLISztxO,0.00585,0,0,0,1,0,0,0,0,0,0,0,1,0.283,-11.206,1,0.0284,143.549,0,0,1,0,0,0,0.972
0.0758,0.482,279067,0.421,1EbrdPBrDb0BQJcBrzbP4L,0.87,0,0,0,0,0,1,0,0,0,0,0,1,0.146,-10.965,1,0.0403,114.374,0,1,0,0,0,0,0.0403
0.636,0.785,141088,0.181,5ixQdrSFHOZGPymnRVSaoO,9.29e-05,0,0,0,0,0,0,0,0,0,0,0,1,0.204,-11.501,1,0.04,112.035,0,0,1,0,0,0,0.653
0.961,0.571,218492,0.259,5y0ET06ZzyxDzR4lB4JGhP,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0.153,-9.353,1,0.0773,110.913,0,0,1,0,0,0,0.378
0.000289,0.217,311107,0.905,5wQnmLuC1W7ATsArWACrgW,0.00011,0,0,0,1,0,0,0,0,0,0,0,1,0.222,-4.103,1,0.0752,96.95,0,0,1,0,0,0,0.236
0.58,0.626,128200,0.539,5AmPClBlU5sK45i6kMSngt,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0.309,-8.372,1,0.0288,113.702,0,0,1,0,0,0,0.539
0.446,0.541,246920,0.675,6n6EXIwLtNwe4u4CFzENYm,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0.107,-6.136,1,0.192,91.09,0,0,1,0,0,0,0.686
0.829,0.563,234800,0.645,3Bo3dlAX3OIn6SnzIec46m,6.21e-06,0,0,0,0,0,0,0,0,0,0,0,1,0.974,-6.737,1,0.0331,124.624,0,0,1,0,0,0,0.39
0.00956,0.401,209613,0.723,2TV9fAIDDJ3dMwJCj1a5pc,4.76e-05,0,0,0,0,0,0,1,0,0,0,0,1,0.0444,-5.549,1,0.0408,116.023,0,0,1,0,0,0,0.781
0.00832,0.64,268360,0.864,42et6fnHCw1HIPSrdPprMl,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0.123,-6.576,1,0.0314,102.026,0,0,1,0,0,0,0.701
0.00606,0.622,273467,0.59,7BXltyNuwOX7tvOWbVWofa,0.000702,0,0,0,0,0,0,0,0,0,0,0,1,0.286,-7.517,1,0.0363,91.089,0,0,1,0,0,0,0.526
0.0175,0.531,178000,0.909,1Dr1fXbc2IxaK1Mu8P8Khz,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0.231,-4.236,1,0.034,97.546,0,0,1,0,0,0,0.814
0.000346,0.465,193653,0.954,5lDriBxJd22IhOH9zTcFrV,5.38e-06,0,1,0,0,0,0,0,0,0,0,0,1,0.573,-4.251,1,0.044,143.85,0,0,1,0,0,0,0.458
0.951,0.374,211987,0.121,51QHQSU5C4WE7KqoqeNOCM,0.00349,1,0,0,0,0,0,0,0,0,0,0,1,0.102,-13.921,1,0.0309,166.212,0,0,1,0,0,0,0.413
0.836,0.608,127453,0.152,6cA1usDL8nTHeSgFewQat3,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0.182,-20.989,0,0.172,120.834,0,0,1,0,0,0,0.472
0.914,0.655,138520,0.182,1VhXvJiBIo6zaVp856dzK6,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.089,-12.977,1,0.201,92.601,0,0,1,0,0,0,0.632
0.0851,0.641,221386,0.807,5zZWKugaE2ZmnZN77HVfUH,2.38e-05,0,0,0,0,0,0,0,0,0,0,1,1,0.64,-6.73,1,0.239,158.071,0,0,1,0,0,0,0.712
0.554,0.927,76947,0.329,7FSRqo6WcCBpGbrOkCOiky,2.87e-05,0,0,0,0,0,0,0,0,1,0,0,1,0.0302,-13.676,1,0.156,129.998,0,0,1,0,0,0,0.791
0.642,0.557,212333,0.895,0idjTHGhGRBdWTmsalq3tF,0.0186,0,0,0,0,0,0,0,0,0,0,0,1,0.254,-6.547,1,0.0329,119.993,0,0,1,0,0,0,0.591
0.0539,0.713,241603,0.387,6mEP1cofyVXsJ9oDAeaRIt,0.442,0,0,0,0,0,0,0,0,0,1,0,1,0.0732,-15.257,0,0.0356,129.908,0,0,1,0,0,0,0.539
0.0932,0.693,196093,0.823,1yKu2MhpwzDXXH2tzG6xoa,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0.328,-3.761,1,0.0726,87.904,0,0,1,0,0,0,0.741
0.0843,0.405,191560,0.689,1S30kHvkkdMkcuCTGSgS41,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0.207,-5.75,1,0.0365,155.189,0,0,1,0,0,0,0.397
0.000334,0.316,269907,0.484,3XC7Jd6SfrQYKZJ6inyRHK,0.00445,0,0,0,0,0,0,0,0,0,0,1,1,0.0912,-9.11,0,0.0308,117.363,0,1,0,0,0,0,0.299
0.876,0.604,191267,0.363,6uBexmz61ckt5XQRqTgF3M,0.166,0,1,0,0,0,0,0,0,0,0,0,1,0.165,-11.674,1,0.0295,88.377,0,0,1,0,0,0,0.672
0.00224,0.529,210880,0.768,6yl8Es1tCYD9WdSkeVLFw4,0.00075,0,0,0,0,0,0,0,0,1,0,0,1,0.297,-5.51,1,0.0566,127.316,0,0,1,0,0,0,0.769
0.013,0.564,146250,0.932,78lgmZwycJ3nzsdgmPPGNx,0.169,0,0,1,0,0,0,0,0,0,0,0,1,0.349,-10.068,1,0.0554,112.937,0,0,1,0,0,0,0.619
0.0954,0.486,242373,0.617,1mea3bSkSGXuIRvnydlB5b,3.23e-06,0,0,0,0,0,0,1,0,0,0,0,1,0.109,-7.115,0,0.0287,138.015,0,0,1,0,0,0,0.417
0.653,0.608,206975,0.305,02tvc9CFnTyHuSRlGeNv9w,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0.103,-14.037,1,0.053,113.818,0,0,1,0,0,0,0.222
0.116,0.427,293440,0.459,5zH710lFSLtkHbMkslLDjR,0.000103,0,0,0,0,0,0,0,0,0,0,1,1,0.132,-12.442,0,0.0332,129.878,0,0,1,0,0,0,0.383
0.947,0.427,286093,0.0729,1HK419vcF6FfVzorQ6e1kb,0.0327,0,0,0,0,0,0,0,0,0,0,0,1,0.11,-17.642,1,0.0448,69.678,0,1,0,0,0,0,0.192
0.00722,0.378,249667,0.663,2dphvmoLEXdk8hOYxmHlI3,0.797,1,0,0,0,0,0,0,0,0,0,0,1,0.191,-10.476,1,0.0458,173.136,0,0,1,0,0,0,0.428
0.52,0.608,135973,0.271,5T936HyDwKBmfEySj7JGf0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.152,-10.557,1,0.0267,80.129,0,0,1,0,0,0,0.621
0.143,0.702,256720,0.695,5xJII9WBtF4YwKeTsymO6P,3.22e-05,1,0,0,0,0,0,0,0,0,0,0,1,0.115,-6.152,1,0.0352,107.915,0,0,1,0,0,0,0.554
0.924,0.517,189187,0.206,3kZC0ZmFWrEHdUCmUqlvgZ,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0.118,-12.233,1,0.0421,80.401,0,0,1,0,0,0,0.489
0.6,0.334,336093,0.472,3FCto7hnn1shUyZL42YgfO,3.62e-06,0,0,0,0,0,0,0,0,0,0,0,1,0.317,-8.791,1,0.0277,179.173,0,1,0,0,0,0,0.431
0.517,0.357,180547,0.557,3hPzmLSDSNp35zYfX3GxyW,0.00376,0,0,0,0,0,0,1,0,0,0,0,1,0.0981,-6.411,1,0.0671,178.879,0,0,1,0,0,0,0.522
0.372,0.59,178000,0.671,77dEtUAHufvPJLZkwaj2Vu,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0.0795,-4.97,1,0.0723,135.097,0,0,1,0,0,0,0.261
0.009,0.545,270213,0.67,5e9TFTbltYBg2xThimr0rU,0.000822,0,0,0,0,0,0,0,0,0,0,1,1,0.0451,-8.81,1,0.0496,151.553,0,0,1,0,0,0,0.481
