danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,likable
0.665,0.91,6,-4.682,0,0.223,0.0394,0.0,0.227,0.887,84.099,audio_features,0trHOzAhNpGCsGBEu7dOJo,spotify:track:0trHOzAhNpGCsGBEu7dOJo,https://api.spotify.com/v1/tracks/0trHOzAhNpGCsGBEu7dOJo,https://api.spotify.com/v1/audio-analysis/0trHOzAhNpGCsGBEu7dOJo,293973,4,1
0.688,0.835,7,-5.55,1,0.0483,0.264,0.255,0.0927,0.515,103.986,audio_features,258ONJcunOE7KA225pLP2x,spotify:track:258ONJcunOE7KA225pLP2x,https://api.spotify.com/v1/tracks/258ONJcunOE7KA225pLP2x,https://api.spotify.com/v1/audio-analysis/258ONJcunOE7KA225pLP2x,229080,4,1
0.375,0.546,2,-8.16,1,0.0294,0.451,0.000312,0.278,0.37,95.361,audio_features,3gvAGvbMCRvVDDp8ZaIPV5,spotify:track:3gvAGvbMCRvVDDp8ZaIPV5,https://api.spotify.com/v1/tracks/3gvAGvbMCRvVDDp8ZaIPV5,https://api.spotify.com/v1/audio-analysis/3gvAGvbMCRvVDDp8ZaIPV5,259120,4,1
0.457,0.648,7,-5.762,1,0.0552,0.0114,1.69e-05,0.212,0.736,160.021,audio_features,0jk6J6B9ivegJc7dTg10Mp,spotify:track:0jk6J6B9ivegJc7dTg10Mp,https://api.spotify.com/v1/tracks/0jk6J6B9ivegJc7dTg10Mp,https://api.spotify.com/v1/audio-analysis/0jk6J6B9ivegJc7dTg10Mp,111210,4,1
0.548,0.816,2,-4.478,1,0.0499,0.0104,0.0543,0.152,0.857,174.993,audio_features,1595LW73XBxkRk2ciQOHfr,spotify:track:1595LW73XBxkRk2ciQOHfr,https://api.spotify.com/v1/tracks/1595LW73XBxkRk2ciQOHfr,https://api.spotify.com/v1/audio-analysis/1595LW73XBxkRk2ciQOHfr,137760,4,1
0.816,0.775,11,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,93.431,audio_features,503OTo2dSqe7qk76rgsbep,spotify:track:503OTo2dSqe7qk76rgsbep,https://api.spotify.com/v1/tracks/503OTo2dSqe7qk76rgsbep,https://api.spotify.com/v1/audio-analysis/503OTo2dSqe7qk76rgsbep,270587,4,1
0.67,0.266,8,-17.091,1,0.0423,0.898,0.119,0.223,0.314,144.458,audio_features,4neuBR5NvjaYqAfj2vPbig,spotify:track:4neuBR5NvjaYqAfj2vPbig,https://api.spotify.com/v1/tracks/4neuBR5NvjaYqAfj2vPbig,https://api.spotify.com/v1/audio-analysis/4neuBR5NvjaYqAfj2vPbig,208383,4,1
0.52,0.945,1,-4.197,1,0.0335,0.00599,4.97e-05,0.0495,0.807,99.603,audio_features,4sQJXbtxwoKHG7PwMRJ0Ig,spotify:track:4sQJXbtxwoKHG7PwMRJ0Ig,https://api.spotify.com/v1/tracks/4sQJXbtxwoKHG7PwMRJ0Ig,https://api.spotify.com/v1/audio-analysis/4sQJXbtxwoKHG7PwMRJ0Ig,179600,4,1
0.735,0.257,8,-10.748,1,0.0344,0.497,0.0,0.081,0.513,135.48,audio_features,5MMU5J8jtVDZiryukBeruJ,spotify:track:5MMU5J8jtVDZiryukBeruJ,https://api.spotify.com/v1/tracks/5MMU5J8jtVDZiryukBeruJ,https://api.spotify.com/v1/audio-analysis/5MMU5J8jtVDZiryukBeruJ,128267,4,1
0.649,0.802,1,-7.148,1,0.0328,0.0155,0.00255,0.0652,0.163,123.036,audio_features,4lbDMGKjMa3FaY9KEPORFr,spotify:track:4lbDMGKjMa3FaY9KEPORFr,https://api.spotify.com/v1/tracks/4lbDMGKjMa3FaY9KEPORFr,https://api.spotify.com/v1/audio-analysis/4lbDMGKjMa3FaY9KEPORFr,233762,4,1
0.637,0.456,1,-11.592,1,0.0415,0.759,0.166,0.203,0.319,134.687,audio_features,3c2sK4jst0tiD8xEbvQJuB,spotify:track:3c2sK4jst0tiD8xEbvQJuB,https://api.spotify.com/v1/tracks/3c2sK4jst0tiD8xEbvQJuB,https://api.spotify.com/v1/audio-analysis/3c2sK4jst0tiD8xEbvQJuB,191606,4,1
0.532,0.768,4,-8.698,0,0.0551,0.8,2.01e-05,0.377,0.698,116.026,audio_features,5lJUXSjRjevVy7I3P87wuK,spotify:track:5lJUXSjRjevVy7I3P87wuK,https://api.spotify.com/v1/tracks/5lJUXSjRjevVy7I3P87wuK,https://api.spotify.com/v1/audio-analysis/5lJUXSjRjevVy7I3P87wuK,162587,4,1
0.667,0.568,2,-5.239,1,0.0297,0.0241,1.82e-06,0.358,0.34,73.998,audio_features,7yNOO3YXk0BnG3wHwRkYWs,spotify:track:7yNOO3YXk0BnG3wHwRkYWs,https://api.spotify.com/v1/tracks/7yNOO3YXk0BnG3wHwRkYWs,https://api.spotify.com/v1/audio-analysis/7yNOO3YXk0BnG3wHwRkYWs,278294,4,1
0.608,0.271,0,-10.557,1,0.0267,0.52,0.0,0.152,0.621,80.129,audio_features,5T936HyDwKBmfEySj7JGf0,spotify:track:5T936HyDwKBmfEySj7JGf0,https://api.spotify.com/v1/tracks/5T936HyDwKBmfEySj7JGf0,https://api.spotify.com/v1/audio-analysis/5T936HyDwKBmfEySj7JGf0,135973,4,1
0.258,0.794,0,-6.402,1,0.0543,0.285,1.29e-05,0.227,0.499,149.08,audio_features,11tQ58Oqgs1Q7ImuA7fl12,spotify:track:11tQ58Oqgs1Q7ImuA7fl12,https://api.spotify.com/v1/tracks/11tQ58Oqgs1Q7ImuA7fl12,https://api.spotify.com/v1/audio-analysis/11tQ58Oqgs1Q7ImuA7fl12,270600,4,1
0.721,0.822,7,-4.843,1,0.0391,0.0113,7.01e-05,0.0898,0.536,140.002,audio_features,4AyoAGuhE8gydBPrczuhbl,spotify:track:4AyoAGuhE8gydBPrczuhbl,https://api.spotify.com/v1/tracks/4AyoAGuhE8gydBPrczuhbl,https://api.spotify.com/v1/audio-analysis/4AyoAGuhE8gydBPrczuhbl,217387,4,1
0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,audio_features,7e89621JPkKaeDSTQ3avtg,spotify:track:7e89621JPkKaeDSTQ3avtg,https://api.spotify.com/v1/tracks/7e89621JPkKaeDSTQ3avtg,https://api.spotify.com/v1/audio-analysis/7e89621JPkKaeDSTQ3avtg,283800,4,1
0.69,0.818,2,-8.593,1,0.0687,0.0323,0.0124,0.148,0.947,112.094,audio_features,4WmjzxO3SNyrlvOXJ3ksBo,spotify:track:4WmjzxO3SNyrlvOXJ3ksBo,https://api.spotify.com/v1/tracks/4WmjzxO3SNyrlvOXJ3ksBo,https://api.spotify.com/v1/audio-analysis/4WmjzxO3SNyrlvOXJ3ksBo,185627,4,1
0.574,0.253,7,-14.678,1,0.0292,0.291,0.0344,0.321,0.422,95.459,audio_features,2uisasUp51sEogjSx91Qsy,spotify:track:2uisasUp51sEogjSx91Qsy,https://api.spotify.com/v1/tracks/2uisasUp51sEogjSx91Qsy,https://api.spotify.com/v1/audio-analysis/2uisasUp51sEogjSx91Qsy,218667,4,1
0.444,0.263,5,-12.276,1,0.0251,0.644,1.49e-06,0.867,0.19,77.158,audio_features,65Fz2cM2BiIlBBlNbw5RtZ,spotify:track:65Fz2cM2BiIlBBlNbw5RtZ,https://api.spotify.com/v1/tracks/65Fz2cM2BiIlBBlNbw5RtZ,https://api.spotify.com/v1/audio-analysis/65Fz2cM2BiIlBBlNbw5RtZ,244480,4,1
0.411,0.826,5,-5.831,1,0.102,0.0393,0.00331,0.221,0.334,114.308,audio_features,4J5Qc08KOcR7Zw6M1n5QPI,spotify:track:4J5Qc08KOcR7Zw6M1n5QPI,https://api.spotify.com/v1/tracks/4J5Qc08KOcR7Zw6M1n5QPI,https://api.spotify.com/v1/audio-analysis/4J5Qc08KOcR7Zw6M1n5QPI,199800,4,1
0.736,0.525,2,-9.694,1,0.0296,0.22,0.00152,0.127,0.529,102.987,audio_features,2NU2U0wWzGtZtuu1QsacOb,spotify:track:2NU2U0wWzGtZtuu1QsacOb,https://api.spotify.com/v1/tracks/2NU2U0wWzGtZtuu1QsacOb,https://api.spotify.com/v1/audio-analysis/2NU2U0wWzGtZtuu1QsacOb,250547,4,1
0.838,0.546,5,-6.811,0,0.295,0.153,0.0,0.0656,0.745,137.027,audio_features,51LIqkda3pTeECZUhMnool,spotify:track:51LIqkda3pTeECZUhMnool,https://api.spotify.com/v1/tracks/51LIqkda3pTeECZUhMnool,https://api.spotify.com/v1/audio-analysis/51LIqkda3pTeECZUhMnool,206533,4,1
0.556,0.57,2,-9.472,1,0.0393,0.0118,0.000526,0.198,0.304,126.01,audio_features,6rLqjzGV5VMLDWEnuUqi8q,spotify:track:6rLqjzGV5VMLDWEnuUqi8q,https://api.spotify.com/v1/tracks/6rLqjzGV5VMLDWEnuUqi8q,https://api.spotify.com/v1/audio-analysis/6rLqjzGV5VMLDWEnuUqi8q,165227,4,1
0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,audio_features,3KkXRkHbMCARz0aVfEt68P,spotify:track:3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,158040,4,1
0.271,0.714,7,-5.124,1,0.0329,0.392,0.0,0.115,0.239,94.158,audio_features,4OciRObYGzPzlU40U7YRc8,spotify:track:4OciRObYGzPzlU40U7YRc8,https://api.spotify.com/v1/tracks/4OciRObYGzPzlU40U7YRc8,https://api.spotify.com/v1/audio-analysis/4OciRObYGzPzlU40U7YRc8,202347,3,1
0.334,0.472,0,-8.791,1,0.0277,0.6,3.62e-06,0.317,0.431,179.173,audio_features,3FCto7hnn1shUyZL42YgfO,spotify:track:3FCto7hnn1shUyZL42YgfO,https://api.spotify.com/v1/tracks/3FCto7hnn1shUyZL42YgfO,https://api.spotify.com/v1/audio-analysis/3FCto7hnn1shUyZL42YgfO,336093,3,1
0.534,0.721,11,-7.307,0,0.0417,0.0343,6.24e-06,0.115,0.225,128.978,audio_features,1UqhkbzB1kuFwt2iy4h29Q,spotify:track:1UqhkbzB1kuFwt2iy4h29Q,https://api.spotify.com/v1/tracks/1UqhkbzB1kuFwt2iy4h29Q,https://api.spotify.com/v1/audio-analysis/1UqhkbzB1kuFwt2iy4h29Q,249520,3,1
0.563,0.645,0,-6.737,1,0.0331,0.829,6.21e-06,0.974,0.39,124.624,audio_features,3Bo3dlAX3OIn6SnzIec46m,spotify:track:3Bo3dlAX3OIn6SnzIec46m,https://api.spotify.com/v1/tracks/3Bo3dlAX3OIn6SnzIec46m,https://api.spotify.com/v1/audio-analysis/3Bo3dlAX3OIn6SnzIec46m,234800,4,1
0.632,0.556,1,-8.851,1,0.12,0.721,0.0,0.0995,0.385,78.603,audio_features,5L7IgwUPhir2FJftGNXJDW,spotify:track:5L7IgwUPhir2FJftGNXJDW,https://api.spotify.com/v1/tracks/5L7IgwUPhir2FJftGNXJDW,https://api.spotify.com/v1/audio-analysis/5L7IgwUPhir2FJftGNXJDW,219696,4,1
0.885,0.581,11,-8.813,1,0.0378,0.427,0.000204,0.0759,0.728,114.016,audio_features,6vECYJHxYmm3Ydt3fF01pE,spotify:track:6vECYJHxYmm3Ydt3fF01pE,https://api.spotify.com/v1/tracks/6vECYJHxYmm3Ydt3fF01pE,https://api.spotify.com/v1/audio-analysis/6vECYJHxYmm3Ydt3fF01pE,313684,4,1
0.586,0.301,7,-9.537,1,0.0358,0.752,7.64e-06,0.131,0.418,103.908,audio_features,1hqdpmcEfqzE7h9Dq6G2aw,spotify:track:1hqdpmcEfqzE7h9Dq6G2aw,https://api.spotify.com/v1/tracks/1hqdpmcEfqzE7h9Dq6G2aw,https://api.spotify.com/v1/audio-analysis/1hqdpmcEfqzE7h9Dq6G2aw,242867,4,1
0.402,0.539,10,-7.567,1,0.035,0.838,6.86e-05,0.131,0.179,108.869,audio_features,3USei2Ja58VV6yOypYNjfN,spotify:track:3USei2Ja58VV6yOypYNjfN,https://api.spotify.com/v1/tracks/3USei2Ja58VV6yOypYNjfN,https://api.spotify.com/v1/audio-analysis/3USei2Ja58VV6yOypYNjfN,360093,4,1
0.468,0.777,11,-6.678,1,0.105,0.00046,0.00155,0.0708,0.479,157.913,audio_features,04xHYCZNzofmemkdUPBPUu,spotify:track:04xHYCZNzofmemkdUPBPUu,https://api.spotify.com/v1/tracks/04xHYCZNzofmemkdUPBPUu,https://api.spotify.com/v1/audio-analysis/04xHYCZNzofmemkdUPBPUu,360000,4,1
0.486,0.904,6,-3.751,0,0.0638,3.43e-05,2.83e-05,0.0947,0.786,173.734,audio_features,23oxJmDc1V9uLUSmN2LIvx,spotify:track:23oxJmDc1V9uLUSmN2LIvx,https://api.spotify.com/v1/tracks/23oxJmDc1V9uLUSmN2LIvx,https://api.spotify.com/v1/audio-analysis/23oxJmDc1V9uLUSmN2LIvx,198267,4,1
0.788,0.382,5,-12.224,1,0.0394,0.671,0.0622,0.109,0.212,99.965,audio_features,0NNKB1vQpy4eTeRFdalIDA,spotify:track:0NNKB1vQpy4eTeRFdalIDA,https://api.spotify.com/v1/tracks/0NNKB1vQpy4eTeRFdalIDA,https://api.spotify.com/v1/audio-analysis/0NNKB1vQpy4eTeRFdalIDA,244245,4,1
0.683,0.813,5,-4.729,1,0.0357,0.0427,7.12e-06,0.0945,0.723,109.997,audio_features,7ikrFGfSscvwV42tZKUl29,spotify:track:7ikrFGfSscvwV42tZKUl29,https://api.spotify.com/v1/tracks/7ikrFGfSscvwV42tZKUl29,https://api.spotify.com/v1/audio-analysis/7ikrFGfSscvwV42tZKUl29,160987,4,1
0.498,0.468,4,-7.425,1,0.0268,0.536,0.0,0.242,0.183,108.128,audio_features,4AnNE7nPSshznEi1WCBfFI,spotify:track:4AnNE7nPSshznEi1WCBfFI,https://api.spotify.com/v1/tracks/4AnNE7nPSshznEi1WCBfFI,https://api.spotify.com/v1/audio-analysis/4AnNE7nPSshznEi1WCBfFI,223133,4,1
0.851,0.651,9,-6.249,1,0.233,0.555,0.0264,0.461,0.916,93.995,audio_features,5BYWuQEiyb6bxJGWIvsnpF,spotify:track:5BYWuQEiyb6bxJGWIvsnpF,https://api.spotify.com/v1/tracks/5BYWuQEiyb6bxJGWIvsnpF,https://api.spotify.com/v1/audio-analysis/5BYWuQEiyb6bxJGWIvsnpF,261373,4,1
0.544,0.378,9,-8.607,0,0.0264,0.719,0.00035,0.105,0.149,91.078,audio_features,5rpRzNcJZqKQXk9PIjreB6,spotify:track:5rpRzNcJZqKQXk9PIjreB6,https://api.spotify.com/v1/tracks/5rpRzNcJZqKQXk9PIjreB6,https://api.spotify.com/v1/audio-analysis/5rpRzNcJZqKQXk9PIjreB6,216533,4,1
0.41,0.63,2,-8.698,0,0.0392,0.00722,0.00104,0.153,0.277,127.978,audio_features,7I8GqNrI3d0dNNr3imzJYz,spotify:track:7I8GqNrI3d0dNNr3imzJYz,https://api.spotify.com/v1/tracks/7I8GqNrI3d0dNNr3imzJYz,https://api.spotify.com/v1/audio-analysis/7I8GqNrI3d0dNNr3imzJYz,256227,4,1
0.697,0.877,3,-4.465,1,0.0462,0.462,0.00943,0.083,0.802,101.99,audio_features,4iEOVEULZRvmzYSZY2ViKN,spotify:track:4iEOVEULZRvmzYSZY2ViKN,https://api.spotify.com/v1/tracks/4iEOVEULZRvmzYSZY2ViKN,https://api.spotify.com/v1/audio-analysis/4iEOVEULZRvmzYSZY2ViKN,173631,4,1
0.409,0.212,5,-12.308,1,0.0298,0.852,0.061,0.639,0.288,148.23,audio_features,1UhfqG8us3X5rygBwy4POa,spotify:track:1UhfqG8us3X5rygBwy4POa,https://api.spotify.com/v1/tracks/1UhfqG8us3X5rygBwy4POa,https://api.spotify.com/v1/audio-analysis/1UhfqG8us3X5rygBwy4POa,320549,3,1
0.643,0.676,9,-6.091,1,0.0394,0.0338,0.0,0.0804,0.62,104.844,audio_features,59CzyyXjbOfTxfsv5MnBOV,spotify:track:59CzyyXjbOfTxfsv5MnBOV,https://api.spotify.com/v1/tracks/59CzyyXjbOfTxfsv5MnBOV,https://api.spotify.com/v1/audio-analysis/59CzyyXjbOfTxfsv5MnBOV,174587,4,1
0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,audio_features,7s0lDK7y3XLmI7tcsRAbW0,spotify:track:7s0lDK7y3XLmI7tcsRAbW0,https://api.spotify.com/v1/tracks/7s0lDK7y3XLmI7tcsRAbW0,https://api.spotify.com/v1/audio-analysis/7s0lDK7y3XLmI7tcsRAbW0,186827,4,1
0.482,0.833,5,-5.611,1,0.0449,0.000346,0.0,0.365,0.74,148.039,audio_features,1fBl642IhJOE5U319Gy2Go,spotify:track:1fBl642IhJOE5U319Gy2Go,https://api.spotify.com/v1/tracks/1fBl642IhJOE5U319Gy2Go,https://api.spotify.com/v1/audio-analysis/1fBl642IhJOE5U319Gy2Go,212293,4,1
0.495,0.73,3,-7.874,0,0.0464,0.779,0.13,0.321,0.501,156.136,audio_features,6KA0c0S7fE6spNKKsClWOx,spotify:track:6KA0c0S7fE6spNKKsClWOx,https://api.spotify.com/v1/tracks/6KA0c0S7fE6spNKKsClWOx,https://api.spotify.com/v1/audio-analysis/6KA0c0S7fE6spNKKsClWOx,147453,4,1
0.704,0.71,8,-7.387,1,0.0284,0.533,0.0011,0.148,0.897,123.89,audio_features,6jpGOHqUjLhWkrkzvJUdqq,spotify:track:6jpGOHqUjLhWkrkzvJUdqq,https://api.spotify.com/v1/tracks/6jpGOHqUjLhWkrkzvJUdqq,https://api.spotify.com/v1/audio-analysis/6jpGOHqUjLhWkrkzvJUdqq,237760,4,1
0.78,0.395,1,-9.234,0,0.232,0.246,0.0,0.0788,0.565,102.164,audio_features,6nxRxeYjAKJfwtWGO1CtjO,spotify:track:6nxRxeYjAKJfwtWGO1CtjO,https://api.spotify.com/v1/tracks/6nxRxeYjAKJfwtWGO1CtjO,https://api.spotify.com/v1/audio-analysis/6nxRxeYjAKJfwtWGO1CtjO,203415,4,1
0.338,0.112,4,-17.972,1,0.04,0.842,0.000363,0.157,0.31,82.868,audio_features,2Cr9TOmo36WLtDfKwKofdA,spotify:track:2Cr9TOmo36WLtDfKwKofdA,https://api.spotify.com/v1/tracks/2Cr9TOmo36WLtDfKwKofdA,https://api.spotify.com/v1/audio-analysis/2Cr9TOmo36WLtDfKwKofdA,218070,4,1
0.773,0.832,10,-4.663,1,0.295,0.0389,0.0,0.057,0.802,92.536,audio_features,0EWr7rj8u0R2o8hX397Mwa,spotify:track:0EWr7rj8u0R2o8hX397Mwa,https://api.spotify.com/v1/tracks/0EWr7rj8u0R2o8hX397Mwa,https://api.spotify.com/v1/audio-analysis/0EWr7rj8u0R2o8hX397Mwa,177667,4,1
0.613,0.913,8,-4.26,1,0.0545,0.0186,0.0,0.084,0.641,102.524,audio_features,6M23RkYPbVR91c4iWVNkcl,spotify:track:6M23RkYPbVR91c4iWVNkcl,https://api.spotify.com/v1/tracks/6M23RkYPbVR91c4iWVNkcl,https://api.spotify.com/v1/audio-analysis/6M23RkYPbVR91c4iWVNkcl,200053,4,1
0.517,0.206,5,-12.233,1,0.0421,0.924,0.0,0.118,0.489,80.401,audio_features,3kZC0ZmFWrEHdUCmUqlvgZ,spotify:track:3kZC0ZmFWrEHdUCmUqlvgZ,https://api.spotify.com/v1/tracks/3kZC0ZmFWrEHdUCmUqlvgZ,https://api.spotify.com/v1/audio-analysis/3kZC0ZmFWrEHdUCmUqlvgZ,189187,4,1
0.369,0.517,2,-9.125,1,0.0293,0.419,0.00019,0.286,0.364,95.352,audio_features,77hI6DJ12C9WohWk8XUhto,spotify:track:77hI6DJ12C9WohWk8XUhto,https://api.spotify.com/v1/tracks/77hI6DJ12C9WohWk8XUhto,https://api.spotify.com/v1/audio-analysis/77hI6DJ12C9WohWk8XUhto,259120,4,1
0.588,0.613,2,-9.656,1,0.0396,0.369,0.0422,0.107,0.185,119.536,audio_features,0IwXp8V7wgFCIthRh2z8Ot,spotify:track:0IwXp8V7wgFCIthRh2z8Ot,https://api.spotify.com/v1/tracks/0IwXp8V7wgFCIthRh2z8Ot,https://api.spotify.com/v1/audio-analysis/0IwXp8V7wgFCIthRh2z8Ot,258333,4,1
0.377,0.534,8,-7.385,0,0.0297,0.97,0.476,0.0981,0.279,101.529,audio_features,5PXsnB9TtW3Z0EqLQ9drs6,spotify:track:5PXsnB9TtW3Z0EqLQ9drs6,https://api.spotify.com/v1/tracks/5PXsnB9TtW3Z0EqLQ9drs6,https://api.spotify.com/v1/audio-analysis/5PXsnB9TtW3Z0EqLQ9drs6,241435,4,1
0.606,0.815,2,-9.377,0,0.0485,0.104,0.00566,0.0515,0.877,129.34,audio_features,1WPqawIF9HCKfSOt7mN6X0,spotify:track:1WPqawIF9HCKfSOt7mN6X0,https://api.spotify.com/v1/tracks/1WPqawIF9HCKfSOt7mN6X0,https://api.spotify.com/v1/audio-analysis/1WPqawIF9HCKfSOt7mN6X0,181640,4,1
0.759,0.756,4,-8.145,0,0.266,0.0903,2.36e-06,0.265,0.613,87.059,audio_features,4KkwBjTLeXmBSIwLFqwlKU,spotify:track:4KkwBjTLeXmBSIwLFqwlKU,https://api.spotify.com/v1/tracks/4KkwBjTLeXmBSIwLFqwlKU,https://api.spotify.com/v1/audio-analysis/4KkwBjTLeXmBSIwLFqwlKU,303493,4,1
0.612,0.297,10,-7.571,1,0.0308,0.941,1.45e-06,0.109,0.46,99.937,audio_features,1Y5wYXgX9dHwSKZdQNHEhV,spotify:track:1Y5wYXgX9dHwSKZdQNHEhV,https://api.spotify.com/v1/tracks/1Y5wYXgX9dHwSKZdQNHEhV,https://api.spotify.com/v1/audio-analysis/1Y5wYXgX9dHwSKZdQNHEhV,251267,4,1
0.715,0.438,8,-9.874,0,0.0575,0.12,0.000139,0.107,0.418,128.905,audio_features,2MA6YoaFF7fnWqkuOAWjUg,spotify:track:2MA6YoaFF7fnWqkuOAWjUg,https://api.spotify.com/v1/tracks/2MA6YoaFF7fnWqkuOAWjUg,https://api.spotify.com/v1/audio-analysis/2MA6YoaFF7fnWqkuOAWjUg,216822,4,1
0.576,0.486,4,-9.364,1,0.0406,0.0606,0.000143,0.093,0.337,141.951,audio_features,3pLTOP0G0etiWUknFoRpsr,spotify:track:3pLTOP0G0etiWUknFoRpsr,https://api.spotify.com/v1/tracks/3pLTOP0G0etiWUknFoRpsr,https://api.spotify.com/v1/audio-analysis/3pLTOP0G0etiWUknFoRpsr,217987,4,1
0.369,0.905,9,-6.25,1,0.0561,9.97e-05,0.191,0.125,0.535,157.998,audio_features,3US6iSyLP2uS07gjjU2ZkG,spotify:track:3US6iSyLP2uS07gjjU2ZkG,https://api.spotify.com/v1/tracks/3US6iSyLP2uS07gjjU2ZkG,https://api.spotify.com/v1/audio-analysis/3US6iSyLP2uS07gjjU2ZkG,262293,4,1
0.437,0.717,0,-4.803,1,0.039,0.0779,0.00274,0.108,0.547,178.085,audio_features,6sbE8RyxI6oj54IijF6dLE,spotify:track:6sbE8RyxI6oj54IijF6dLE,https://api.spotify.com/v1/tracks/6sbE8RyxI6oj54IijF6dLE,https://api.spotify.com/v1/audio-analysis/6sbE8RyxI6oj54IijF6dLE,215907,4,1
0.825,0.435,1,-9.582,1,0.0568,0.452,0.609,0.0953,0.243,119.038,audio_features,5xhQChGGhKLWqBqX4XhtYE,spotify:track:5xhQChGGhKLWqBqX4XhtYE,https://api.spotify.com/v1/tracks/5xhQChGGhKLWqBqX4XhtYE,https://api.spotify.com/v1/audio-analysis/5xhQChGGhKLWqBqX4XhtYE,259102,4,1
0.569,0.643,5,-7.039,0,0.04,0.000932,0.00017,0.0721,0.846,89.956,audio_features,18x4IO5OzTlaQDupmGG9eg,spotify:track:18x4IO5OzTlaQDupmGG9eg,https://api.spotify.com/v1/tracks/18x4IO5OzTlaQDupmGG9eg,https://api.spotify.com/v1/audio-analysis/18x4IO5OzTlaQDupmGG9eg,203244,4,1
0.479,0.868,2,-5.367,1,0.0521,0.0269,0.0,0.0695,0.516,178.793,audio_features,6kpK6pS88tHTEOUdo5W09a,spotify:track:6kpK6pS88tHTEOUdo5W09a,https://api.spotify.com/v1/tracks/6kpK6pS88tHTEOUdo5W09a,https://api.spotify.com/v1/audio-analysis/6kpK6pS88tHTEOUdo5W09a,232933,4,1
0.655,0.182,0,-12.977,1,0.201,0.914,0.0,0.089,0.632,92.601,audio_features,1VhXvJiBIo6zaVp856dzK6,spotify:track:1VhXvJiBIo6zaVp856dzK6,https://api.spotify.com/v1/tracks/1VhXvJiBIo6zaVp856dzK6,https://api.spotify.com/v1/audio-analysis/1VhXvJiBIo6zaVp856dzK6,138520,4,1
0.745,0.814,8,-6.81,0,0.0299,0.178,0.333,0.268,0.923,127.994,audio_features,7qtuP1pjkDOw0BNyBaCu6t,spotify:track:7qtuP1pjkDOw0BNyBaCu6t,https://api.spotify.com/v1/tracks/7qtuP1pjkDOw0BNyBaCu6t,https://api.spotify.com/v1/audio-analysis/7qtuP1pjkDOw0BNyBaCu6t,236828,4,1
0.228,0.348,11,-9.748,1,0.0295,0.875,0.000139,0.0829,0.178,109.255,audio_features,5os4iDInR4chqaCdXi895k,spotify:track:5os4iDInR4chqaCdXi895k,https://api.spotify.com/v1/tracks/5os4iDInR4chqaCdXi895k,https://api.spotify.com/v1/audio-analysis/5os4iDInR4chqaCdXi895k,254854,4,1
0.592,0.845,6,-6.46,0,0.099,0.0667,2.7e-05,0.119,0.928,161.92,audio_features,6Zkl0z6XpRKOASu1KkvS0l,spotify:track:6Zkl0z6XpRKOASu1KkvS0l,https://api.spotify.com/v1/tracks/6Zkl0z6XpRKOASu1KkvS0l,https://api.spotify.com/v1/audio-analysis/6Zkl0z6XpRKOASu1KkvS0l,154093,4,1
0.262,0.87,1,-3.851,0,0.171,0.21,8.03e-05,0.24,0.185,203.744,audio_features,6i6Wi5CAYZUFiQr4dP2QPm,spotify:track:6i6Wi5CAYZUFiQr4dP2QPm,https://api.spotify.com/v1/tracks/6i6Wi5CAYZUFiQr4dP2QPm,https://api.spotify.com/v1/audio-analysis/6i6Wi5CAYZUFiQr4dP2QPm,182947,4,1
0.559,0.486,2,-10.666,1,0.057,0.489,0.0,0.0913,0.504,92.36,audio_features,7yLfnmaMV6Hq0wuPPpC94i,spotify:track:7yLfnmaMV6Hq0wuPPpC94i,https://api.spotify.com/v1/tracks/7yLfnmaMV6Hq0wuPPpC94i,https://api.spotify.com/v1/audio-analysis/7yLfnmaMV6Hq0wuPPpC94i,247515,4,1
0.693,0.497,2,-7.316,1,0.119,0.679,0.0,0.258,0.473,81.308,audio_features,54flyrjcdnQdco7300avMJ,spotify:track:54flyrjcdnQdco7300avMJ,https://api.spotify.com/v1/tracks/54flyrjcdnQdco7300avMJ,https://api.spotify.com/v1/audio-analysis/54flyrjcdnQdco7300avMJ,122067,4,1
0.401,0.723,5,-5.549,1,0.0408,0.00956,4.76e-05,0.0444,0.781,116.023,audio_features,2TV9fAIDDJ3dMwJCj1a5pc,spotify:track:2TV9fAIDDJ3dMwJCj1a5pc,https://api.spotify.com/v1/tracks/2TV9fAIDDJ3dMwJCj1a5pc,https://api.spotify.com/v1/audio-analysis/2TV9fAIDDJ3dMwJCj1a5pc,209613,4,1
0.516,0.199,7,-9.541,1,0.0402,0.874,4.93e-06,0.108,0.575,105.622,audio_features,5IF2jZnQd8FMZtZjbV3MDS,spotify:track:5IF2jZnQd8FMZtZjbV3MDS,https://api.spotify.com/v1/tracks/5IF2jZnQd8FMZtZjbV3MDS,https://api.spotify.com/v1/audio-analysis/5IF2jZnQd8FMZtZjbV3MDS,394507,4,1
